sideslipRL,az,slip,FyFR,sideslipFR,vy,x,yaw,roll,FxRL,longslipFR,y,longslipRL,FxFL,FyRL,FL,longslipFL,longslipRR,FxFR,RR,gas,signal,steeringangel,pitch,ax,rollrate,FyFL,FyRR,pitchrate,signal,FR,vx,FxRR,yawrate,sideslipFL,brake,sideslipRR,slip1,RL,ay
0.0190606633580344,0.2621027777625054,-0.000179730781772,-932.9391907648252,0.016241073478863,-0.00016357809478,4564.155610568409,-0.0343559270462198,-0.002156582823974,5953.344233031669,-0.0014965082953258,-4850.900645402761,1.1335462423772438,-153.7057543705919,-124.26408683190364,4.166965514726202,-0.0014212495306605,1.9518806762468248,-150.17319888544077,21.760698390723963,2.1109199922975206,0.0,0.0,-0.0227938683276022,7.152616597774962,0.0093726138915981,912.781441531102,49.83236239239535,-0.0901853444908628,2.090930674744356,4.156305195764278,1.3295377437893283,5729.444865916919,-0.0025902462543815,-0.0148865019330522,0.0,-0.0062929799599189,6.283005576397814,14.278645597011806,-0.0706793167684955
0.0172910773893939,0.2971707551858973,-0.0006123473133579,-846.7621186886539,0.0146188603187196,-0.0007902480904391,4564.169296738302,-0.0343833261031378,-0.0020527693829065,5992.981850079139,-0.0014870625969948,-4850.901121820753,1.199507316372199,-153.77421790868675,-114.09054732366866,4.370603973018417,-0.0014218074195178,2.1156519175066566,-150.57784185295534,22.478983666746927,2.103734264946219,0.0,0.0,-0.0236512378056497,7.211776583774603,0.011160701985089,831.451819688695,36.97566583200964,-0.0820349726932483,2.1605184374867665,4.359249792776105,1.4013355866353006,5780.738986090147,-0.0028526259864794,-0.0135677166285632,0.0,-0.0042619425960813,6.282572959866228,14.532935182338116,-0.0690126660570651
0.0154889028952593,0.3202245670974517,-0.0009743318010036,-764.2545553279568,0.0130764501754318,-0.0013764197984167,4564.183702693219,-0.0344129819104141,-0.0019331808887985,6023.626762480536,-0.001480429593792,-4850.901629393561,1.266956647347333,-153.9560295153792,-103.83234799567715,4.575070266888355,-0.0014235503423367,2.284108534885424,-151.13634235840254,23.17845291043329,2.096745028325271,0.0,0.0,-0.0244251870917087,7.260467659975356,0.0125243545812433,755.9440500310291,25.55663523623718,-0.0735693282277795,2.227890850320589,4.562996048028198,1.4736752220980645,5825.388660001346,-0.0030467987038375,-0.0123853628666718,0.0,-0.0025414798841362,6.282210975378582,14.794810624038746,-0.0652831099742586
0.0137173464144387,0.3259800911165563,-0.0012556416519083,-686.5574240329806,0.0116113067404123,-0.0018909422649133,4564.198833054433,-0.0344441190696041,-0.0018031089145114,6037.948595946019,-0.0014718394669218,-4850.902167762845,1.3368616168561689,-153.9971259276572,-93.39776486616913,4.780242082973312,-0.0014232250858456,2.456324717920965,-151.8322654220737,23.856560070209657,2.090023764038265,0.0,0.0,-0.0251136641971644,7.293113274655974,0.0133421896946294,686.8353924285861,15.853857031019292,-0.0649787787863998,2.292961887808206,4.767760126527132,1.5464277435439695,5862.351596094133,-0.0031535970861819,-0.0112655302754693,0.0,-0.0011948563420858,6.281929665527678,15.072920291243376,-0.0561320749701102
0.011950951869244,0.3272404625586225,-0.0014600024759275,-613.4348338295476,0.0102546945134977,-0.002321792043302,4564.214690915408,-0.0344757880567645,-0.0016666596159882,6036.613211916888,-0.0014606397855915,-4850.90273629767,1.411254105604487,-153.89254539217842,-82.78255157059922,4.985777515237009,-0.0014203888221904,2.63081607419695,-152.36283202054457,24.51100612810581,2.0836917752398136,0.0,0.0,-0.0257162897832349,7.305729800005561,0.0138534069642788,621.8272351827824,8.10006070161601,-0.0564146385708296,2.355647350409998,4.973406103665528,1.6194133241792756,5884.629870284345,-0.0031646544743239,-0.0101853509812827,0.0,-0.0001965098777749,6.2817253047036585,15.37850038548306,-0.0468935847815059
0.0101994986803237,0.3214631675585677,-0.0015947344412299,-545.3134685682377,0.0090060758594565,-0.002664151307713,4564.231277510858,-0.0345071346233084,-0.0015266103304406,6024.647142399671,-0.0014497021498869,-4850.903334225482,1.4906632459020068,-153.77375458460807,-72.07559745128299,5.191311056866302,-0.0014158146156164,2.808329900098189,-152.6694373425142,25.14727524388146,2.077814987706128,0.0,0.0,-0.0262337498146844,7.301919064590602,0.0140853649518835,561.2437871164682,1.9465951283169751,-0.0479442753197629,2.415864986608093,5.179435276916147,1.6924459412350208,5891.799362846713,-0.0031007576743919,-0.0091559077083578,0.0,0.0006175566937382,6.281590572738357,15.711697345857957,-0.0374892855497467
0.0084881949874514,0.3103145372883755,-0.0016691445280647,-481.6276446623853,0.0078288711885563,-0.0029188017011345,4564.248592479883,-0.0345375445875027,-0.0013859034477619,6005.4344505698855,-0.0014364163964838,-4850.903960687503,1.5713693131466129,-153.47120625806338,-61.44369237416667,5.396580489458674,-0.0014082644733371,2.9857882870196506,-152.67384757616475,25.746128979035905,2.072344911594006,0.0,0.0,-0.0266670911707643,7.287015493493799,0.0140050625614568,503.57967230761705,-3.0921213661256752,-0.0395565033732127,2.473534614509074,5.385388606853514,1.7653871986358334,5888.343391527576,-0.0029860899589727,-0.0081389952023601,0.0,0.0013132475994434,6.2815161626515215,16.04447444708463,-0.0285727061791577
0.0068464281847396,0.2874840516884204,-0.0016930068891463,-420.8464604893071,0.006711094451501,-0.003090202397908,4564.266634374507,-0.034566611301939,-0.0012477618075184,5980.486103203411,-0.0014279626251332,-4850.9046148103225,1.6495924219489353,-153.3842498682312,-51.05455356547517,5.6013238347041066,-0.0014043712669412,3.1594884199326594,-152.85698813696533,26.289199504785408,2.0671974931363835,0.0,0.0,-0.027016988163193,7.26369049364923,0.0136191912094019,447.8989733548789,-7.300409182996629,-0.0312935567903975,2.528578242756224,5.5908979612860765,1.8381398516305776,5877.263417234251,-0.0028373912026182,-0.0071553761984751,0.0,0.0019035366964778,6.28149230029044,16.352871270747258,-0.0199116793697318
0.0053207719723722,0.2593951394233929,-0.001675551634664,-363.6825062275056,0.0056868752892607,-0.0031847386309621,4564.285400842884,-0.0345940509359024,-0.0011148344353115,5950.436599005633,-0.0014171255786747,-4850.905295737959,1.7312565289691313,-153.27636874893153,-41.17072629854367,5.805704358782704,-0.0013975908738707,3.335022721091798,-152.97803127637542,26.81994820142768,2.062330321322763,0.0,0.0,-0.027285909757566,7.232503843000274,0.0129907207325423,394.8385597184568,-10.790543390813776,-0.0233438775916866,2.5809201905792083,5.796107182650516,1.9106161002080504,5859.913968045902,-0.0026645379882375,-0.0062298025172981,0.0,0.0023887402177582,6.281509755544922,16.67717113403388,-0.0128347438479326
0.0039570163317303,0.2183611817492505,-0.0016227998641655,-310.1108841125255,0.0047277125328289,-0.0032051856692223,4564.304888766144,-0.0346196519330221,-0.0009899291132064,5912.842244425898,-0.001407767633479,-4850.906002632963,1.8165368348895763,-153.19303536759506,-32.040227015106936,6.009722491043171,-0.0013911432477715,3.512442517789454,-153.08486041924618,27.34131145391244,2.057714657990348,0.0,0.0,-0.0274776194305547,7.191984498703276,0.0120245538507042,345.23167236707826,-13.55378820724105,-0.0158298737521406,2.6304872068067624,6.000971568398268,1.9827375076337344,5836.983894452163,-0.0024706460358931,-0.0053861730686098,0.0,0.0027381197769658,6.281562507315421,17.019663864422313,-0.0054480027216874
0.0027232645602077,0.165642176879991,-0.0015381156821834,-259.9182591713801,0.0038606206372872,-0.0031506708504009,4564.325094173265,-0.0346431295438124,-0.0008762054953014,5864.233578835597,-0.0013934915923084,-4850.906734613433,1.7776294671519466,-152.782540986777,-23.778806670506903,6.212785270108115,-0.0013767428739763,3.4684344233667024,-152.94250346141217,27.85063448218423,2.0533822404543187,0.0,0.0,-0.0275970236611269,7.140172245167653,0.0108275996170168,299.3053261631917,-15.43849078864169,-0.0088458238675079,2.677208587665642,6.20501075030961,2.0544029119784915,5807.09224519115,-0.0022414958003356,-0.0045915393862493,0.0,0.0029149732694081,6.281647191497402,17.38659898340668,0.0034476130026941
0.0016013705361385,0.1133613947632062,-0.0014303879083014,-214.3268383408554,0.0030957260182013,-0.0030332677704632,4564.346011981503,-0.0346641571085909,-0.0007749444369284,5809.327877739821,-0.0013839232694286,-4850.907490807712,1.7459298002938757,-152.45540448951033,-16.341699376876413,6.414976028193856,-0.0013720702139021,3.395141066224158,-152.67159631545843,28.350087329400825,2.049388696731157,0.0,0.0,-0.027649750133058,7.076294123184454,0.0095356075059872,255.6301824560656,-16.398294753286155,-0.0024336484325402,2.7210162931871307,6.408308384437635,2.125489881211003,5765.412875401601,-0.0019878408827255,-0.003830134224039,0.0,0.0029640908976863,6.281754919271285,17.77895582904747,0.0098561236543601
0.0005896619093343,0.0583127434150058,-0.001308355787909,-172.56372041482533,0.0023838718365621,-0.0028675146387288,4564.367636007811,-0.0346826411638257,-0.0006871851227426,5752.1860296050245,-0.001375030629631,-4850.90827044235,1.7198701212201504,-152.2252204960971,-9.682962651480802,6.616241555843552,-0.0013644968134616,3.327372635236483,-152.42450498371653,28.846700995007744,2.045710252608329,0.0,0.0,-0.0276414643989083,7.005845740328685,0.0081411232648323,214.7000100080884,-16.733474437576493,0.0034118437131653,2.7618450620405803,6.610604704305891,2.19590459800711,5715.532578611717,-0.0017358538617021,-0.0031405668881967,0.0,0.0029661469316607,6.281876951391677,18.190333950833956,0.0152016752283448
-0.0002965834567529,0.0017472826007388,-0.0011753030665097,-133.57776040658604,0.0017206786076536,-0.0026581691626368,4564.389959412772,-0.0346986711987253,-0.0006137595088112,5694.990440017145,-0.001363863391667,-4850.909072809598,1.6982315509737975,-151.92122998335762,-3.817185299250885,6.816508380198354,-0.0013550137907035,3.2653118107456973,-152.10078432954327,29.34533611949911,2.0422602161838657,0.0,0.0,-0.0275778985846388,6.933007278877025,0.0066836156224403,177.26354068536838,-16.714223695672832,0.0086779819454729,2.799632524611902,6.811771780840017,2.265601542388477,5661.8026910253,-0.001496388217786,-0.002521001186304,0.0,0.0029432372219252,6.282010004113077,18.615098636444397,0.0203070422181933
-0.0010479182752945,-0.0547390375062646,-0.0010326194532548,-97.4646024951195,0.0011207325379905,-0.0024065576687398,4564.412975102583,-0.0347123857585876,-0.0005550236170059,5638.873290414225,-0.0013543193313948,-4850.909897206222,1.680177927435193,-151.63993544774596,1.2205157990087785,7.015735754767365,-0.0013460769746839,3.208983665200895,-151.76909775067244,29.848815023715098,2.038951261892638,0.0,0.0,-0.027464912921666,6.860038234287751,0.0052118710864284,142.93745423615076,-16.48049050691642,0.0133536472527826,2.8343193141435528,7.011786576042045,2.334567954345564,5606.848835902125,-0.0012715820850661,-0.0019508735996475,0.0,0.0028983003289295,6.282152687726332,19.04962824811683,0.0249740676528703
-0.0016642709600609,-0.1098835116688084,-0.0008834780025095,-64.45582284988565,0.0005850043266738,-0.0021187182558666,4564.43667596602,-0.0347239442162314,-0.0005109026349465,5584.541379320179,-0.0013454610449407,-4850.910742963755,1.665081441057102,-151.39069861418673,5.42099137741781,7.213941264277135,-0.0013377262966,3.158222940500356,-151.45903634367463,30.358870529804587,2.0357192295543984,0.0,0.0,-0.027308434964867,6.788230411944061,0.0037634197659277,111.20359936853032,-16.090252175148276,0.0174360819334655,2.865849175751509,7.210693677679845,2.4028096196931434,5551.985762184607,-0.0010640282318711,-0.001423122538154,0.0,0.0028305199987317,6.282301829177077,19.491475672175365,0.0287701581193845
