sideslipRL,sideslipRR,FyRL,steeringangel,FyRR,rollrate,FxFR,vx,y,FyFR,brake,signal,longslipRL,ax,slip,signal,sideslipFL,sideslipFR,yaw,yawrate,longslipFR,pitchrate,RL,FxFL,slip1,FxRR,FL,gas,az,x,vy,FyFL,RR,ay,longslipFL,longslipRR,roll,FxRL,FR,pitch
0.0204251155278816,-0.0266528641695451,-463.9199497684661,0.0,326.48043857362524,0.0021832425808618,-150.2736340039357,0.907534157601492,-4850.89890347225,-1415.72750248407,0.0,0.0,0.2673370361988221,6.524436607540982,0.0,0.3580591468516483,-0.0217821814015006,0.023465581623022,-0.0342118791745275,0.001244766166809,-0.001459295403749,-0.1128188895513166,6.299020804798192,-152.07952630204915,0.0,5276.946015981365,2.914479665962153,0.4929638577656071,-0.0292137510945432,4564.087826082855,-0.0022343361423045,1382.806350920462,9.518833182306189,-0.1142354956506545,-0.00138521770836,0.5101909538632348,-0.0014862158210728,5433.167091588298,2.9200547230687284,-0.0150166572479237
0.0179650295262656,-0.0246358913048464,-422.4031850326932,0.0,282.80705261357974,0.0040227503691831,-150.34214293104225,0.9732033335025456,-4850.899255335119,-1315.0971998070822,0.0,0.0,0.2587519136427025,6.613334955594633,0.0,0.3777177899530011,-0.0203030280777275,0.0218138101501323,-0.0341986683864983,0.0013871170248671,-0.0014468001151348,-0.1091339580583502,6.152334879084608,-151.9882347905828,0.0,5346.687135690432,3.1077541024867146,0.4856129369747961,0.016564396071234,4564.09725890031,-0.0033780370878002,1284.197521370732,9.70242161550772,-0.1142476415839363,-0.001379713389347,0.5456236893153851,-0.0014542026666411,5500.791667338319,3.1146255851445463,-0.0161252752896282
0.0155373484806396,-0.0227593552961334,-387.5366827986208,0.0,246.9962687852226,0.0057675235108184,-150.49718860923923,1.0397380535373388,-4850.899641112155,-1217.390128006298,0.0,0.0,0.2447667036964454,6.697715512287807,-0.0043871560385105,0.3973386615901224,-0.0188585207060218,0.0201768712507296,-0.0341838988488923,0.0015545728482848,-0.0014366327934354,-0.1046397064062373,5.98711301662403,-151.9594507636257,6.278798151141076,5414.341508382589,3.301940915381451,0.4782955105905562,0.0620576252064229,4564.1073526675855,-0.0045183792236183,1188.8285929909227,9.860126708434588,-0.1132228843258167,-0.0013759007423594,0.5789819813797121,-0.0014042889506595,5563.524704695669,3.3101729695655795,-0.0171925347734933
0.0131459204975262,-0.0210159540754844,-357.5753807378049,0.0,217.28918157973337,0.0073915119203162,-150.72859136918456,1.107089064797757,-4850.900060934912,-1122.5954577988175,0.0,0.0,0.2253949747446616,6.776603087534423,-0.0051340756547843,0.4169197996921991,-0.0174395161108796,0.018573618909089,-0.0341672942184602,0.0017516308801251,-0.0014278140562433,-0.0994093128433053,5.808262539424766,-151.942325398237,6.278051231524802,5478.7561164999415,3.4970279175459846,0.4710343207310867,0.1060890995031116,4564.118115679486,-0.0056421572998687,1097.10977642173,9.991636792682312,-0.1107239785033437,-0.0013727985984183,0.6097456483018979,-0.0013375706800866,5620.985585405168,3.5067062786136054,-0.0182107404645858
0.0107986841535279,-0.0194037884895172,-331.681891030014,0.0,192.4496874132865,0.0088635599819742,-150.98866094410317,1.1751983697101305,-4850.900514796631,-1031.235396096427,0.0,0.0,0.2006927489507426,6.849272513201727,-0.0057700869363112,0.4364592461617386,-0.0160537425519713,0.0170059853034792,-0.0341485612960953,0.0019771237011534,-0.0014202004967975,-0.0935211933317043,5.619977429626021,-151.95246873694342,6.277415220243275,5539.193505584497,3.692976430227264,0.4638553011596988,0.1477430214536053,4564.129555677368,-0.0067416284492013,1008.4800086151032,10.09727367305518,-0.1081524885420204,-0.0013707844165849,0.6374287607962263,-0.0012554207060836,5672.809977352769,3.704201351904904,-0.0191729580203327
0.0084740061628432,-0.01794686466476,-312.63315211323777,0.0,171.6772629610906,0.0101383640550921,-151.30524604234017,1.2440014156300647,-4850.901002635992,-942.8743569755286,0.0,0.0,0.1703704423464452,6.915050493532346,-0.0063146876586092,0.4559550470703768,-0.0147114861638172,0.0154708916353901,-0.0341273720278808,0.0022428198672914,-0.0014138327050762,-0.0870440366988982,5.42210086635139,-151.9494766926442,6.276870619520977,5595.04355835551,3.889716469193429,0.45678203890341,0.1869217671465007,4564.141679775765,-0.0078192121842266,923.6080456136112,10.173521085693311,-0.1070034992031806,-0.0013693479696022,0.6611460106100856,-0.0011595865314326,5718.621235580599,3.9026092112772486,-0.0200730080774212
0.0061291732270978,-0.0166927478955163,-299.2102367794366,0.0,154.61824015470685,0.0111418670707163,-151.6869985920095,1.313427969203545,-4850.901524444374,-858.0917181490757,0.0,0.0,0.1343005117244307,6.973792095164782,-0.0067900526181746,0.4754052528542691,-0.013424362050285,0.0140079994812829,-0.0341032115088374,0.0025674759049363,-0.001407792845723,-0.0800679686101431,5.215840621519207,-151.98966108511604,6.276395254561412,5645.763237578549,4.087144248256209,0.4498361290608963,0.2236706893763367,4564.154494404376,-0.0088855596110169,842.4999903509913,10.2189510925766,-0.10676396214263,-0.0013690239087887,0.6801519218433824,-0.0010524024548431,5758.344825505438,4.101894470463035,-0.0209054335885118
0.003798127070075,-0.015670242873403,-283.3484995344388,0.0,141.04083124811464,0.0117532380794014,-152.2927682944052,1.3834147595974096,-4850.902080249534,-778.3872175709599,0.0,0.0,0.0926480327558711,7.048427013756544,-0.0072054851395642,0.4948079185090459,-0.0122517279603973,0.0126032264691131,-0.034075492361728,0.0029330648529701,-0.0014046878672588,-0.0727436688425945,5.00408054529996,-152.29869855282,6.275979822040022,5690.798366079624,4.28529695263623,0.443032858671501,0.2409309781220603,4564.168005265044,-0.0099392726686448,766.6256020109624,10.239393464616644,-0.0870398245005059,-0.0013776039953263,0.6944910863701105,-0.0009372326281899,5828.3946916948735,4.302056811869789,-0.0216660123889235
0.0020595996233716,-0.014417048918735,-263.8550042683021,0.0,128.49266302995943,0.0120391103630977,-153.78345490704214,1.4548191197291305,-4850.90266979279,-693.156148918976,0.0,0.0,0.0184741910180197,6.800636216633137,-0.0075059111376558,0.5141611037843102,-0.0116272801787905,0.0108318086707307,-0.0340461639155334,0.0030647429745543,-0.0013280109747951,-0.0654096344180059,4.568282827947843,-153.96675703060495,6.27567939604193,5729.216778986427,4.4898792263693705,0.4343543892657221,0.3401277248553349,4564.182222146977,-0.0108948172620912,707.0006470963829,10.340812888118114,-0.2999449280392037,-0.0012385766716284,0.716487982723448,-0.0008180595103512,5425.880544102288,4.505912156747801,-0.0223532810132292
-0.0001717044254895,-0.014039704608645,-130.29596216859608,0.0,121.90485394439344,0.0126130020397951,-152.3607080152219,1.5236962993056904,-4850.903290176717,-637.9891907081187,0.0,0.0,0.0267281477840217,6.924144756545874,-0.0075256676527594,0.5334628733776623,-0.0094656701566751,0.0105431794420203,-0.0340083649641289,0.0040363497232075,-0.0012672678252422,-0.0575322644613974,4.831669086641155,-153.059550104218,6.275659639526827,5755.079544995457,4.681963029610887,0.4321485656176229,0.2768927697861027,4564.1971359955405,-0.0114442664238299,622.1858268130494,10.132029881859069,-0.0575246623688744,-0.0011710343542467,0.697597874250067,-0.0006949760929695,5571.480379015609,4.703880001293746,-0.0229637667684676
-0.000949226041252,-0.0123936558043074,-0.0891498016364753,0.0,115.6498485271556,0.0136625970250606,-149.76136883015695,1.5927367941749395,-4850.903935754627,-589.3620114549244,0.0,0.0,0.0295514680028633,6.92218970894269,-0.0071848411553751,0.5527112971282275,-0.0081464638335319,0.0095478363644851,-0.0339660858992971,0.0042035015698229,-0.0012886893090419,-0.0496257502547704,5.052561574750831,-150.27732633839378,6.276000466024211,5767.5961633561465,4.875716405906838,0.4280533793362442,0.2555997070409567,4564.212740645855,-0.0114242142661182,537.3888724297334,9.852443124444946,0.0303881485489997,-0.0012356206816915,0.6644591310289765,-0.0005633650373704,5544.945549860132,4.8991730187726965,-0.0234954595307767
-0.0009689426996589,-0.0100645770497285,64.0502489559482,0.0,105.53773339778952,0.0148217742730518,-149.4149766882717,1.6617811886533005,-4850.904601466325,-533.5744102169697,0.0,0.0,0.0305377949429858,6.909622737893317,-0.0066337462076308,0.5719044502096711,-0.0070612928833273,0.0084274236717396,-0.0339256331829716,0.0038487394069716,-0.0013264071772579,-0.0418125651501739,5.262500564415911,-150.25352884775415,6.276551560971956,5770.993893984646,5.070882968548062,0.4233427616836228,0.2438597354355319,4564.229035284126,-0.0110083682435375,466.1544599076103,9.53153086684866,0.0544469451752153,-0.0013174067466106,0.620019187075865,-0.0004202601505147,5520.741051714098,5.093039633253232,-0.0239485948289817
-0.0009084606497175,-0.0077563517721073,84.14165255182091,0.0,92.5512282029172,0.0156678773717632,-149.99661332004268,1.730755865216898,-4850.905284849996,-477.1319663962842,0.0,0.0,0.03094488597672,6.896087118195707,-0.0060541291517561,0.5910404133226791,-0.0059893146353601,0.0074185541528857,-0.0338898867403935,0.0033350595059148,-0.0013341662222892,-0.0341867204208957,5.470281858488621,-150.8923325481292,6.277131178027831,5768.047924893428,5.266836415519156,0.4184743461112886,0.2304845005374706,4564.246019223577,-0.0104667417480169,401.79736093118936,9.18806840287565,0.0547329893642633,-0.0013404643663796,0.5662820397592263,-0.0002670086194978,5504.434380212501,5.286877432202451,-0.0243245740006181
-0.0009789129284523,-0.0057652411480397,92.8625145428902,0.0,79.03868419462042,0.0160140472069481,-150.34529638082276,1.7996149046778305,-4850.9059855981,-422.3208720629831,0.0,0.0,0.0311527806746749,6.880971428213369,-0.005530195598938,0.610117272886887,-0.0050372258106938,0.0064328905987774,-0.0338594378565006,0.0028060513730216,-0.0013228748004276,-0.0268368537747027,5.677079502474184,-150.95173892012758,6.277655111580648,5759.854718115698,5.463048283785736,0.4136187893271773,0.212771479623631,4564.263691434883,-0.009944484642214,342.52286127233896,8.833073460507187,0.0520740767114478,-0.0013304140335401,0.5044877957386115,-0.0001080097671372,5490.940162879194,5.480959040927687,-0.0246257522398363
-0.0011198761125745,-0.0040919276279945,103.86998455608112,0.0,66.2719423163772,0.015892877736314,-150.65606544892435,1.8683129254057471,-4850.906703949245,-367.865543611272,0.0,0.0,0.0313129931813448,6.86254259052552,-0.0050504828805174,0.6291331212322355,-0.0042366600545823,0.0054469681213377,-0.0338342251950987,0.0022898186461555,-0.0013155786186193,-0.01984428414775,5.882767096198825,-150.932087912695,6.278134824299069,5746.755981352344,5.6592755552138,0.4088479133917811,0.1844630944965825,4564.282050495134,-0.009431481092156,290.2048303760564,8.47334597231252,0.0539207571372776,-0.0013275508872213,0.4354984001172198,5.184999395129136e-05,5477.039461669808,5.675119191326133,-0.0248553172031157
-0.0012252100395952,-0.0027035928201309,115.29395766327384,0.0,54.431692699666456,0.0152924607233273,-151.11090332323462,1.9368010549932149,-4850.907439650101,-313.8967364828254,0.0,0.0,0.031506853959984,6.838208013844951,-0.004577990204709,0.6480860567897367,-0.0035567303749333,0.0044976184698218,-0.0338140563743137,0.0017992595606631,-0.0013100205489177,-0.0133221973212024,6.086281872104259,-151.10177841340206,6.2786073169748775,5728.969444519636,5.855654863093351,0.4041980652724928,0.1521518593986585,4564.301094564181,-0.0088651472858958,245.11103133255432,8.113733384265752,0.0612005499497652,-0.0013274551910697,0.3600439295781186,0.0002078277084458,5461.026398642298,5.869431550836005,-0.0250174849738814
-0.0013364025040467,-0.0015687645158065,125.96912066815148,0.0,43.23131768243384,0.0143703587153663,-151.22391587029935,2.0050168946071376,-4850.908191951937,-262.32955446339656,0.0,0.0,0.0313806298996095,6.801818217162859,-0.0040962154234664,0.6669741842816288,-0.0029273537657158,0.0036484888178984,-0.0337985302425716,0.0013620610108255,-0.0012920455311837,-0.0073134590755007,6.290298578680894,-150.98421925112532,6.27908909175612,5706.049878051978,6.0520720518376,0.3997039823938708,0.1106752100372035,4564.3208213146445,-0.0082139228391512,205.4134193119805,7.756516765993573,0.0680531444796077,-0.0013134824437053,0.2747410141540758,0.0003558268571052,5430.410367718948,6.063890169845983,-0.0251171978842619
-0.0014442003854315,-0.0006623817310147,136.39235838305106,0.0,32.76136643377587,0.0132883657280753,-151.34772234234285,2.0728393302509374,-4850.908959942855,-215.6964567795931,0.0,0.0,0.0317103010054461,6.762305194903095,-0.0036063475495044,0.6857956149109028,-0.0023182760561633,0.0029182661270028,-0.0337870024319955,0.0009833830301977,-0.0012922309363388,-0.0018630914121584,6.505529204857042,-150.70546064070564,6.279578959630082,5673.722075971872,6.247646118508891,0.3954941377929977,0.0665244226734508,4564.341227428015,-0.0074784536924256,168.4357417995282,7.401276199475883,0.0771651468145054,-0.0013129486651369,0.1766154553392873,0.0004937183613803,5404.789968489073,6.257752439820591,-0.0251598922491853
-0.0015424488142216,9.941182013491604e-05,145.72671012518748,0.0,16.826787293438773,0.0120271150184027,-151.746297559229,2.1402349177670428,-4850.909742824549,-173.09509130444738,0.0,0.0,0.0320263161381774,6.748014155695786,-0.0031202874586826,0.7045484665501799,-0.0017841374538622,0.0022446720519768,-0.0337790805786721,0.0006566289222927,-0.0012950975998432,0.0030272292865658,6.719436531322496,-150.80797284486303,6.280065019720904,5682.746405082574,6.442905884034513,0.3914890253687162,0.0116013547931429,4564.362308921601,-0.0066831794480537,134.7604180021544,7.055897449120774,0.0579150632111094,-0.0013179293633924,0.0863917343401795,0.0006198304448574,5375.963458933479,6.451347489849751,-0.0251511400555179
-0.0014810865880318,0.0008510592137912,155.77554921294873,0.0,-23.591487103911305,0.010508359184513,-133.1399061044347,2.2064612427057155,-4850.910540389405,-133.53829757378696,0.0,0.0,0.0231472490382864,6.1424086463291605,-0.0026826268270561,0.723230863929924,-0.0016150728245997,0.0012796255156073,-0.0337745369000177,3.2334307262940466e-05,-0.001044893124254,0.0075373263227082,6.868457984713378,-139.54277268389365,6.28050268035253,5120.636775270204,6.638175773161936,0.3886091695199388,-0.0076095282826178,4564.384063414318,-0.0059268092482543,105.4759062829637,6.926637115888479,-0.106731477121264,-0.0010549832571044,0.034659244126265,0.000732019255958,4949.996287002762,6.643172732630199,-0.025096836729649
-0.0016204190526315,0.0013530146531876,156.08967480128655,0.0,-83.01617815372381,0.0086126569356018,-144.68160037056882,2.2686159923556604,-4850.911352347547,-74.15287843340295,0.0,0.0,0.02696986735579,6.053610065005189,-0.0023154039408118,0.7418409388259654,-0.0012770739184391,0.000328246813562,-0.0337768177925823,-0.0004087678636561,-0.0013571478213933,0.0123689525991709,7.087252522503932,-137.5102609145142,6.280869903238775,5028.44551887221,6.818218710993788,0.3915545818123404,-0.0524806893576877,4564.406451779319,-0.0052628600345407,92.10528231388712,7.064963377685969,0.0631895362457961,-0.0011175298940134,0.0265588030970415,0.0008268970403414,4913.001509581633,6.818562885628562,-0.0249948608135757
-0.0019992912061951,0.0015635029859906,173.15318173975237,0.0,-126.2489109615232,0.0065313887278605,-142.5840614117576,2.328591325974372,-4850.912178592754,-26.213829631437772,0.0,0.0,0.0277758082410279,5.88576572182828,-0.0019855020549009,0.7603768302463229,-0.000607485168774,-0.0002594845481964,-0.0337821235492801,-0.0005728724510546,-0.0011098053099041,0.0172058630065161,7.277760115136189,-137.83182159987683,6.281199805124685,4819.597424256087,6.990398413659486,0.3934582367613667,-0.1081911560252886,4564.429450036827,-0.0046354420773069,66.55441152766127,7.240848490487765,0.0855230862509617,-0.001203301944014,0.0249976432868698,0.0009016481828819,4850.9352419624975,6.992358235850245,-0.0248444203701882
