ax,slip,gas,FxRL,x,brake,signal,az,ay,FyRL,FL,longslipRL,FyRR,RL,y,steeringangel,yawrate,sideslipRR,slip1,signal,FyFR,longslipRR,FxRR,RR,FxFR,sideslipFR,FR,pitch,vx,roll,longslipFR,FxFL,vy,FyFL,rollrate,sideslipRL,pitchrate,sideslipFL,longslipFL,yaw
3.479811039519736,0.0,0.0852774106748842,2884.90115116426,4564.033225639782,0.0,0.0,0.0955784119826794,-0.0660150052401466,-2836.697820788179,1.1103302956335366,0.0195031626313831,2788.1489930135654,1.6013148893022775,-4850.897442251608,0.0,9.59301431614595e-05,-0.0304403482767669,0.0,0.5910404133226792,-1915.4410256102265,0.0195444697384591,2881.708329953937,1.6041388562506498,-114.17590836814853,0.0280149479867712,1.1096302733868524,-0.0046555347635849,0.3390247601732515,-0.0005116353481414,-0.0009745775137657,-114.71281036108216,0.0002748945095011,1860.6490684517107,-0.0002365859163484,0.0305577913984055,-0.0669030514620623,-0.0265205590583269,-0.0009384185673607,-0.0342929005777812
3.330273194728926,0.0,0.087794040102766,2751.4500680404367,4564.036802931375,0.0,0.0,0.0880300298785267,-0.0654327168747867,-2750.3062107525016,1.207785375082104,0.017789427511207,2704.770063888959,1.621217153112089,-4850.897566027388,0.0,7.817091958012878e-05,-0.0281969634703246,0.0,0.6480860567897367,-1816.557402675155,0.0180368155388881,2757.907117744327,1.6288626739820986,-110.94882304313896,0.0257515130504374,1.2077516434538649,-0.0053032806138664,0.3731899237121805,-0.0005070983187812,-0.0009218002865719,-111.76237398856786,-0.0004090171005621,1766.222567668867,0.0009997616216884,0.0283327053798143,-0.0628489347847178,-0.024672577797752,-0.0009015409507527,-0.0342920920599048
3.154768952246166,0.0,0.0898003780669368,2606.9734050169327,4564.040713058044,0.0,0.0,0.0829935231171326,-0.0577452435779507,-2585.148733083688,1.299127221394591,0.0158949103458952,2546.591384630745,1.650950637305216,-4850.89770765201,0.0,7.198534878416816e-05,-0.0253892909979857,0.0,0.7045484665501799,-1686.691446933404,0.016048130607559,2608.879200732782,1.6529632958618328,-107.65196989997786,0.0232870670772377,1.299559505187332,-0.005904545049788,0.4057937713860321,-0.0004907091695226,-0.0008659996498326,-108.2991304838596,-0.0010133206580469,1641.539954179497,0.002146519814008,0.0255452536354001,-0.0577696310143943,-0.0223158969435036,-0.0008520959235173,-0.034291321991207
3.01343016006819,0.0,0.0919229988649069,2489.627488302551,4564.044939207839,0.0,0.0,0.0714692041668573,-0.0516733248852648,-2364.2204427065394,1.383866528596089,0.0146415326819219,2328.786022085758,1.6998564301376236,-4850.897865799532,0.0,6.350547235506643e-05,-0.0223717712508353,0.0,0.7603768302463229,-1538.240973347688,0.0147533909218486,2491.09876978,1.6991326015659645,-105.14748891946046,0.0206321996630004,1.3846094472195758,-0.0064510421472197,0.4367095127051698,-0.0004635862550864,-0.0008296402311035,-105.6543472199235,-0.0015567816448734,1497.9423297388369,0.0031523982232919,0.0225184157080826,-0.0520292269286504,-0.0198669784121656,-0.0008183472706127,-0.0342906516452494
2.875396617265733,0.0,0.0936512910074874,2376.6824587001524,4564.049466434703,0.0,0.0,0.0611547830027355,-0.0436275534246089,-2108.8654686088403,1.463924790627233,0.0134913631789055,2079.213191917018,1.7503150681566524,-4850.898039343107,0.0,5.669923976959167e-05,-0.0193660996426701,0.0,0.8155209061191404,-1379.4715816995115,0.0135840797293078,2378.5150141487647,1.7476325418134535,-103.11154297473786,0.0179813957081488,1.4649743935564452,-0.0069381959509429,0.4662340064398645,-0.0004271414103558,-0.0007900552418903,-103.55414646605432,-0.0020293656790377,1345.518313460354,0.004029198184409,0.0194958700819139,-0.0459752317797936,-0.0173846156740858,-0.0007824270780433,-0.034290056047157
2.750048796533213,0.0,0.0952109806141724,2276.1093820787,4564.054281044474,0.0,0.0,0.0510516158896038,-0.0371567143631204,-1841.8817730936248,1.5398046727156318,0.0126222120770504,1816.7276952390137,1.806189237402345,-4850.898227052362,0.0,4.959182008923589e-05,-0.0164841513121337,0.0,0.8699310682224604,-1217.690742033024,0.0126930404945948,2277.513553238059,1.8016892524513373,-102.11835481649317,0.0154009905824621,1.541107965418833,-0.007364183849043,0.4944180702849584,-0.0003826544574405,-0.0007657935422974,-102.43832998991508,-0.0024285854198754,1189.028324238914,0.0047700233861518,0.0166131509664944,-0.0398392012681941,-0.0149508410685065,-0.0007607116232955,-0.0342895296554904
2.6501812654175074,0.0,0.0964428511771106,2195.891379581264,4564.059370581825,0.0,0.0,0.0420457655494969,-0.0297841393436153,-1577.1679713334418,1.6124422563073366,0.0119978389267005,1556.8866762673788,1.8581761165331463,-4850.898427807855,0.0,4.3987477485303145e-05,-0.0138127902116709,0.0,0.9235583510829656,-1056.7200193248943,0.0120604222334409,2198.0611605293034,1.85322602950212,-101.0424023947273,0.0129417091057893,1.6139235012662878,-0.0077292826215659,0.5214529454204087,-0.0003315415657673,-0.0007457012913333,-101.2392524569894,-0.0027584654337952,1034.0262034319885,0.0053704116317373,0.0139148479100208,-0.0338174779797116,-0.0126357419726537,-0.0007419463340864,-0.0342890725128603
2.538259052017525,0.0,0.0974682984326779,2107.2571591943324,4564.064724424791,0.0,0.0,0.0350609705409522,-0.0229400228235613,-1325.1255304115855,1.6822547963299157,0.0114045237466698,1309.9785884220437,1.910171648013707,-4850.898640524167,0.0,3.9431901351182e-05,-0.0113727330202861,0.0,0.9763544937658152,-900.8328158882628,0.0114455711741685,2108.3288548271025,1.9037673331304297,-99.91684149732232,0.010658814719745,1.683895047796243,-0.0080354149896514,0.5474183926165807,-0.0002751512552985,-0.0007206951434253,-100.0143718977972,-0.0030153776769725,883.3542626018154,0.0058384432439108,0.0114540412353043,-0.0280315944328913,-0.0104565776102581,-0.0007187089036072,-0.0342886542372764
2.4408786381987864,0.0,0.098416195338958,2030.807631206884,4564.070331785777,0.0,0.0,0.0299330327263976,-0.0161110708671744,-1092.1169879743702,1.7491973085214447,0.0109283734299837,1081.57108374749,1.9646032488377303,-4850.898864130831,0.0,3.512345249898038e-05,-0.0091845459365003,0.0,1.0282719833062264,-751.8523177264176,0.0109476931812167,2031.3811876320533,1.9569782849758712,-99.40888824640726,0.0085527489830218,1.7509417160613694,-0.0082853398814122,0.5723440855221827,-0.0002148331870122,-0.0007047223409478,-99.37654127227354,-0.0032046693843636,739.7001343620448,0.0061700954395572,0.0092350832402046,-0.0225576709021878,-0.0084553397146991,-0.0007038099125595,-0.0342882833671115
2.343324953510864,0.0,0.0992708162839715,1954.12669723018,4564.076182799573,0.0,0.0,0.0266301720588572,-0.0093547248786202,-880.6987233233489,1.8136946341454048,0.010484939294116,874.7804536958396,2.0190623728475816,-4850.899097617607,0.0,3.214275707727739e-05,-0.0072450052229411,0.0,1.0792640974679386,-611.8204585141627,0.0104864059264413,1954.4356140209752,2.010528681123045,-98.83735613870682,0.0066426823747565,1.8155047944614424,-0.0084824548285025,0.5962951271161103,-0.0001519153088935,-0.000691215338488,-98.68307046553792,-0.0033267382613315,604.8728425570615,0.0063721800183341,0.0072590032952505,-0.0174359710703311,-0.006627264143487,-0.000690987302314,-0.0342879485689839
2.252718886267784,0.0,0.1001054287981388,1882.8856709900776,4564.082267799917,0.0,0.0,0.0233696366688564,-0.0030650571524643,-692.19521555849,1.8758324373825304,0.0101203010403149,690.6999477760218,2.073987728615778,-4850.899339992029,0.0,2.9294953950390355e-05,-0.005539708893742,0.0,1.129284946790071,-481.7744197036185,0.0101063036953612,1882.9646182117676,2.064819731239026,-98.34131206551322,0.0049229476952484,1.8776731320954687,-0.0086303508790045,0.6192909201121494,-8.767033024499424e-05,-0.0006802285892354,-98.07766198717977,-0.003384135668253,479.6506078754945,0.0064489176932931,0.0055173216236237,-0.0126815735224923,-0.004977040323346,-0.0006805765260186,-0.0342876427456023
2.168707381651904,0.0,0.100842253170105,1817.000041938913,4564.088577701788,0.0,0.0,0.020722974062708,0.0028536448833914,-526.2437420325545,1.9359189986482013,0.0097942498139362,528.870318999442,2.128355004221849,-4850.899590317356,0.0,2.6739286578303462e-05,-0.0040559088195417,0.0,1.178289515884539,-362.3417298002766,0.0097662636028264,1816.853373332732,2.1187912964512106,-97.95045682741258,0.0033916089772213,1.9377581512305355,-0.0087328233016173,0.6414101855968268,-2.331566481976614e-05,-0.000670322477857,-97.5842461691866,-0.0033807677006187,364.7878959933409,0.0064073982651327,0.0039953745076657,-0.0083143684419936,-0.0035043202144008,-0.0006711808449264,-0.034287364222534
2.0909274267238165,0.0,0.1014711351616988,1756.1298070092016,4564.095104128402,0.0,0.0,0.0182774574495608,0.0083201457556149,-381.8044131474531,1.9941626525100749,0.0095053102013789,388.25922584162464,2.182010073258936,-4850.899847720557,0.0,2.4494348668869906e-05,-0.0027759648802448,0.0,1.2262337039468676,-253.91107958939213,0.009464645999487,1755.769287293028,2.172271766042165,-97.64827372106726,0.0020419032551448,1.995970807091644,-0.0087937869270886,0.6627181958702497,4.001620374013048e-05,-0.0006618911675887,-97.19023822401522,-0.0033207528089545,260.53602545490537,0.0062568216487801,0.0026769689786233,-0.0043405874894,-0.0022011716953202,-0.000663176799943,-0.0342871092816392
2.0193271471444256,0.0,0.101991493982333,1700.3861390065442,4564.101839335607,0.0,0.0,0.011412128890479,0.0132358784733589,-258.13800144223904,2.0507738324255183,0.0092482547860207,267.9455702049068,2.234479399884528,-4850.90011139233,0.0,2.2996150322077443e-05,-0.0017058375245836,0.0,1.273074364443936,-156.21338430642552,0.0091905036173534,1699.431564342598,2.225000162484097,-97.44355546258588,0.0008460671207885,2.052517494426312,-0.0088172235286719,0.6832768007652186,0.000101165278619,-0.0006552575987229,-96.90767865620693,-0.0032076161868358,167.24645468375732,0.0059726205360582,0.0015744590731043,-0.0007736486726843,-0.0010759392171433,-0.0006569583944936,-0.0342868749267518
1.952545135295614,0.0,0.1024136430715999,1648.2189676950684,4564.1087761675,0.0,0.0,0.0032596493386041,0.0205057855405093,-154.97403083307685,2.105950903160072,0.0090188598383952,168.62678398013722,2.285609502279649,-4850.900380534027,0.0,2.891342298821088e-05,-0.0008562885127878,0.0,1.3187693439429462,-68.5226921535058,0.0089468100765488,1647.2153136092984,2.276947879383397,-97.2719465170442,-0.0001874165755724,2.107613794818575,-0.0088072815647104,0.7031400225568724,0.0001586706620482,-0.000649909272058,-96.63476479455149,-0.0030359561281203,85.16900748365877,0.0055590228118423,0.0006601994171295,0.0023783044932536,-9.842798522838904e-05,-0.0006514085615194,-0.0342866185249407
1.8901640642204212,0.0,0.1027470982469396,1599.7199931196465,4564.1159079746685,0.0,0.0,-0.0047785974336007,0.025284271771654,-70.18139298404685,2.159853078411384,0.0088061946337324,88.80525831360995,2.33583999933002,-4850.900654317776,0.0,3.047663809134685e-05,-0.000178356087302,0.0,1.3632775200466682,7.184501110353753,0.0087225403765583,1598.7999123218158,2.327436667186637,-97.11086446819408,-0.0010327626563222,2.161433250140306,-0.0087681081841144,0.7223571868303186,0.0002118151852,-0.0006445275625632,-96.44002101896191,-0.0028069759945392,11.583789498737117,0.0051075941752941,-7.283534469011283e-05,0.0051166212645403,0.0007815304827403,-0.0006465605504488,-0.0342863070054784
1.8317930616371405,0.0,0.1030064648099898,1554.3369470424857,4564.123228561608,0.0,0.0,-0.0129550093303057,0.0273876392074695,-1.9583394597918573,2.212595791060876,0.0086067635228982,23.170693463511512,2.3851858133674506,-4850.900932073621,0.0,1.8158714739390385e-05,0.0004100579875443,0.0,1.4065588384008203,72.79797572690376,0.0085160622842166,1553.300910302488,2.3769606558185163,-96.94340222109906,-0.0017788915280698,2.2140040144380984,-0.0087036886924632,0.7409698681448792,0.0002601415538722,-0.0006402576005457,-96.25000194877876,-0.0025426838238342,-52.81071364222689,0.0045981366593756,-0.000665755507766,0.0074707524948129,0.0015049334400856,-0.0006423645332225,-0.0342860644286189
1.7771005755381148,0.0,0.1031986646063107,1511.86748462152,4564.130732124243,0.0,0.0,-0.021747240571677,0.0297510674890181,53.48364676648473,2.264233028119915,0.0084173893224939,-31.35179398618377,2.4334733028202686,-4850.901213326912,0.0,7.229747210326557e-06,0.0008981125453402,0.0,1.4485743487402851,130.08489896218703,0.0083226323524091,1510.699523482985,2.425637351022532,-96.79076204870668,-0.0024172936717192,2.265447887378456,-0.0086177113693861,0.7590176398808827,0.0003030638554148,-0.0006363850492543,-96.04669845721558,-0.0022545161919673,-107.75574345830913,0.0040378362918344,-0.0011611178363503,0.009469345334199,0.0021157168575109,-0.000638143857156,-0.0342859486081979
1.728256366199428,0.0,0.1033200664639687,1473.8137932983302,4564.138413252548,0.0,0.0,-0.0319773459485157,0.0308613220817816,98.11183046636064,2.314790483209423,0.0082560658719394,-76.11692136068253,2.4809230080522617,-4850.901497679214,0.0,5.162286685927935e-06,0.0012965171395541,0.0,1.4892862399417188,180.05257501779155,0.0081576655030771,1472.5206215640494,2.4736718706860565,-96.63640125245227,-0.0029698137081615,2.315889902962936,-0.0085135326057314,0.7765430395268437,0.0003403209130039,-0.0006332746016813,-95.86469151076616,-0.0019480465040674,-155.79740645549583,0.003469649184944,-0.0015507599589691,0.0111468243681123,0.0026663799459697,-0.0006350074936597,-0.0342858959280907
1.6822172917771192,0.0,0.1033485202132084,1438.0348736472934,4564.1462670489,0.0,0.0,-0.0415017475887025,0.0308253916684539,133.21827819400633,2.364419324039321,0.008091398998969,-111.55245817785293,2.527086811742422,-4850.901784850816,0.0,8.878602474432741e-06,0.0015909416625686,0.0,1.52865787405101,222.3047472397334,0.0079924024997432,1436.6372433838137,2.5206342308448813,-96.42218068721463,-0.0034103888479928,2.3654232732332807,-0.0083942481909828,0.7935984733338466,0.0003718328804905,-0.0006296191746368,-95.70980619539525,-0.0016371377909887,-198.21184748818592,0.0028849777731842,-0.0018564098061596,0.0125269860694538,0.0031448826064251,-0.0006318542833416,-0.0342858234432444
1.6391165243765236,0.0,0.1033198791832043,1404.2921216643167,4564.154288967643,0.0,0.0,-0.0512215366621664,0.0310756179809488,160.5303497598347,2.413195437020383,0.0079340306504905,-137.62501313612964,2.5721520036491943,-4850.902074696509,0.0,3.991585251331758e-06,0.0017913825970543,0.0,1.5666538192549666,258.0787015960764,0.0078365558550609,1402.877146372496,2.5666331374276727,-96.17976818446222,-0.0037956217813321,2.4139916895534257,-0.0082625947404668,0.8102097948902004,0.000397291349032,-0.0006264961621713,-95.51798601102384,-0.0013295300543704,-235.4140835751242,0.0022653729805596,-0.0020875808964155,0.0136513215944907,0.0035505494761498,-0.0006285599400514,-0.0342857498323109
1.5982805997825194,0.0,0.1032485474050466,1372.244609362073,4564.162474719872,0.0,0.0,-0.0597215007304737,0.0311796748066124,179.96444794343162,2.4611004154828726,0.0077822246663362,-156.34033561287148,2.6161727161566937,-4850.902367075239,0.0,-1.0547574251580475e-05,0.001936981996639,0.0,1.6032398817675542,288.81586274045424,0.0076870125749202,1370.839363717716,2.611593862259486,-95.95033984386048,-0.0041181840132196,2.461627560413631,-0.0081209775970031,0.8264017312608424,0.0004165069371284,-0.0006236509027141,-95.28790393301496,-0.0010196246625567,-266.1560831670614,0.0016413715435054,-0.0022254568204298,0.0145470853011521,0.0038573859308629,-0.0006255712561977,-0.0342857876292313
1.5594963749672313,0.0,0.1031432527105271,1341.7332177023625,4564.170820245341,0.0,0.0,-0.067251181310705,0.0309851272573071,192.05463632004572,2.508118428127084,0.0076341705151099,-169.14821376774913,2.659159511489807,-4850.902661815823,0.0,-2.2138208877413383e-05,0.0020230798498751,0.0,1.6383831366019963,314.19684753258963,0.0075423037889341,1340.340239397809,2.6555279210253486,-95.73075089080832,-0.0043663059287941,2.508398912876702,-0.0079715310758839,0.8421962862664175,0.0004295374252463,-0.0006208424963045,-95.03899458535244,-0.0007074974205067,-291.01909846863214,0.0010282093795229,-0.0022953165812572,0.0152417718037014,0.0041057850823544,-0.000622583265242,-0.0342859622332669
1.5226156524646317,0.0,0.1030099003396168,1312.6394596289254,4564.179321687814,0.0,0.0,-0.0737198478246843,0.030564041612748,198.44632445352036,2.554259575820707,0.0074896027583171,-176.321826128051,2.701141184068187,-4850.902958797878,0.0,-2.8413591433752e-05,0.002049756013681,0.0,1.672051957201041,334.5594921789475,0.0074021020313207,1311.2752573121547,2.698476323165073,-95.50012592505954,-0.0045601788650598,2.554340767664543,-0.0078161232228693,0.8576132883092312,0.0004365210400692,-0.0006180017663744,-94.79661220762746,-0.000399123291755,-311.4640588436903,0.0004316022520595,-0.0023164869938901,0.0157608407025372,0.0043114037755586,-0.0006196901420825,-0.0342862209217382
1.4874785303521498,0.0,0.1028527373961743,1284.8449164741248,4564.187975376819,0.0,0.0,-0.0790132247703175,0.0297006153702503,200.093984377393,2.599554026058628,0.007348460591952,-178.6916949791725,2.7421686808652104,-4850.903257953592,0.0,-3.2881883796851295e-05,0.0020340268534987,0.0,1.704216043898726,350.8994711459519,0.0072661984320103,1283.5319979104188,2.740469396853169,-95.25591624978854,-0.0047146360936393,2.599461894579265,-0.0076563857087248,0.8726708348432269,0.0004376700361058,-0.0006152081621423,-94.56420241413146,-9.797225126749547e-05,-328.4043418247202,-0.000139905865218,-0.0022895164042168,0.0161264509861526,0.0044803208248441,-0.0006168522102036,-0.0342865302824724
1.4539433242490556,0.0,0.1026750503232339,1258.2530276627454,4564.196777811879,0.0,0.0,-0.0831004433563487,0.0282860358989673,197.5788595991181,2.6440253665732567,0.0072107037529831,-177.2851161860377,2.78229571356132,-4850.90355925705,0.0,-3.6512238967898535e-05,0.0019844727288025,0.0,1.734846451188034,363.9882186228419,0.007134392449751,1257.007036782481,2.781538258785958,-95.00608057768008,-0.0048356746735857,2.6437732446365985,-0.0074937447311228,0.8873855409066967,0.0004332705236304,-0.0006125819026939,-94.33812747679336,0.0001917140840012,-342.4824249408943,-0.0006805042428669,-0.0022214785248411,0.0163579367991557,0.0046186641182704,-0.0006140535116115,-0.034286879880284
1.4218847661493452,0.0,0.1024794711416509,1232.7737074834065,4564.205725648491,0.0,0.0,-0.0860101951120462,0.026516422139453,191.67041963969936,2.687691211219085,0.0070761977761592,-172.75331790127458,2.821570324308325,-4850.903862735405,0.0,-3.9185201724924686e-05,0.0019048296808371,0.0,1.763915613769895,374.3637637814624,0.007006418224073,1231.6077556877417,2.8217175926120674,-94.75236629282742,-0.0049282497887398,2.6872932100310813,-0.0073294457696605,0.901772746193289,0.0004236555301982,-0.0006099848929967,-94.11690933946804,0.0004652201650098,-354.1621295168057,-0.0011856815737723,-0.0021224960552801,0.0164724153149571,0.0047305576375167,-0.0006113312567132,-0.0342872603648557
1.3911879192691747,0.0,0.1022683141187014,1208.3233257166903,4564.214815686314,0.0,0.0,-0.0878039602915825,0.0244699937734552,183.0565726055268,2.730568676780329,0.0069448684319822,-165.65304968750632,2.8600397120667127,-4850.904168459756,0.0,-4.132128495753335e-05,0.0018016426169977,0.0,1.7913973713600952,382.4330837638258,0.0068820746103713,1207.2499015594217,2.861042074804505,-94.49618442249772,-0.0049965421822412,2.730037403849122,-0.0071645732659812,0.9158465941107308,0.0004092096503325,-0.00060742350584,-93.90247260817634,0.0007193519341153,-363.7883703012653,-0.0016498677334071,-0.0019982046561838,0.0164852076901843,0.0048195162852067,-0.0006087000414101,-0.034287664232622
1.3617328631686714,0.0,0.1020437822918418,1184.8110494179396,4564.2240448581,0.0,0.0,-0.0885546040790256,0.0221499641229547,172.25399622119318,2.7726740972343,0.0068166469994558,-156.55039666467988,2.897748439213225,-4850.9044765333565,0.0,-4.311290679402341e-05,0.0016808033923985,0.0,1.8172669922317664,388.5414760844306,0.0067623131675327,1183.8421545996794,2.8995596164153223,-94.23892086533424,-0.0050439905217608,2.7720211421789647,-0.0070000671263234,0.9296200641360904,0.0003903707052239,-0.000604904792714,-93.69179639347756,0.0009515642132526,-371.6356105135063,-0.0020681957864866,-0.0018533407426959,0.016410091314375,0.0048884900529344,-0.0006060867747468,-0.034288087683263
1.3318491396377832,0.0,0.1018165375991941,1160.8874317787463,4564.233410203447,0.0,0.0,-0.088196115474272,0.0196414108160611,159.75075622143177,2.814004841723356,0.0066815953080615,-145.91103685231158,2.934593216975123,-4850.904787087475,0.0,-4.4278543040573255e-05,0.0015463536918802,0.0,1.8415011954722715,392.9787309607304,0.0066345513984054,1160.0300751878024,2.9371271079448067,-93.95084083392123,-0.0050740460137506,2.813244428609954,-0.0068367258880175,0.943099828964072,0.0003676163032538,-0.0006020849816528,-93.4537178523511,0.0011595791408998,-377.94152224519775,-0.002437476187436,-0.001693859490235,0.0162625962058018,0.0049406955360068,-0.0006031568877988,-0.034288525789684
