az,signal,brake,FxRR,x,sideslipFL,RR,steeringangel,FyFR,longslipRL,FR,vy,y,slip1,sideslipRR,pitch,slip,longslipFR,RL,gas,ax,FxFR,FyRL,rollrate,sideslipFR,longslipFL,ay,FyFL,yaw,FxFL,longslipRR,FyRR,FxRL,pitchrate,roll,vx,yawrate,signal,sideslipRL,FL
-0.1883103363171342,0.0,0.0,4718.30976290667,4564.03504885836,-0.0336728235853444,6.856302758205718,0.0,-2169.065927659583,0.1661535474480472,1.3945398192020722,0.0054601565518798,-4850.897245175499,0.0,-0.0483688192117231,-0.0057838118449216,0.0,-0.0015964445282091,6.005325977281809,0.5522534876801213,5.7714207574920176,-151.95934052875285,-1514.8539041045094,-0.011838074597336,0.0354475251589619,-0.0015059770702641,-0.0680197569679904,2155.106207793371,-0.0342848801999828,-153.90098407294877,0.1981973115832698,1424.5519154875412,4831.113904893835,-0.1065697207448301,-0.0010725555121995,0.4160708757669633,0.000614728335818,0.311854054462346,0.0415992219735343,1.3973085557088525
-0.2076353138924208,0.0,0.0,4787.275266203608,4564.039528646849,-0.0325907467772408,7.3162448542979694,0.0,-2118.798314288306,0.1886603959278187,1.581644117623552,0.0047325563467278,-4850.8973482236415,0.0,-0.0466429104224079,-0.0068759745129041,0.0,-0.0016163972036461,6.22070385333009,0.5436482431814976,5.863099612002399,-153.46236669690074,-1279.961505317422,-0.0105620317633268,0.0346016634042743,-0.0015194986128004,-0.072593440025894,2100.5678149661544,-0.0342780700740714,-155.33339143456757,0.234114207101161,1184.9778363056305,4905.587672267079,-0.1112014284366517,-0.0011841818254609,0.4742738874482361,0.0007323118324753,0.3421334698836779,0.0396078585686505,1.5833620369303232
-0.2126199257817833,0.0,0.0,4850.682405576307,4564.044595015965,-0.0310883509781137,7.741703691522565,0.0,-2040.7883982624037,0.21085072080318,1.7715239420382336,0.0039501214093119,-4850.897478995596,0.0,-0.0435012684563662,-0.0080079342869537,0.0,-0.0015759736823139,6.387387216324013,0.5361928139617147,5.952484874409645,-151.75336919814842,-1070.2290453810558,-0.0089957988355627,0.0332903508917386,-0.0014774082188194,-0.0791570799207136,2015.2902076526543,-0.0342703303152687,-153.83594172374012,0.2729339626428472,975.839021737843,4976.384542135217,-0.1146557304259615,-0.0012813941452353,0.5333603207986148,0.0007988464642857,0.3721170399606197,0.0368840346808239,1.7721635984092328
-0.2033816915675501,0.0,0.0,4916.6021739088055,4564.050256843035,-0.0295034837001203,8.131139505123459,0.0,-1944.5555631456289,0.2313784639378493,1.9611375812823053,0.0030915996531897,-4850.89763839154,0.0,-0.039963660170564,-0.0091682030087049,0.0,-0.0015547238018785,6.50150102356153,0.5291083707333352,6.043460171646792,-151.43199463232182,-900.082697503361,-0.0072597960777669,0.0317554106426282,-0.0014515935049841,-0.0912720175624972,1912.8567925833377,-0.0342621464837789,-153.55009252464754,0.3134216566252953,796.1146458089975,5050.552532429801,-0.1169824710708928,-0.0013618857355363,0.5933376036233932,0.0008337980840216,0.4017718148246574,0.0339634213148022,1.9609722979322024
-0.1826046894170598,0.0,0.0,4985.875808317101,4564.056523222332,-0.0279370709302608,8.483651203208533,0.0,-1839.373667229876,0.2484722631766137,2.1512363072672884,0.0021325912819522,-4850.8978276686685,0.0,-0.0366955006166758,-0.0103457096154083,0.0,-0.0015348237418578,6.560460175869354,0.5220526024226939,6.138947765242552,-150.9244962572968,-765.5563775596343,-0.0054429845838666,0.0301230550479251,-0.0014346121446303,-0.1000805627736864,1805.544771498246,-0.0342535756913371,-153.13102972848458,0.3543864664453394,650.5554179787105,5128.541021804552,-0.1182176736454858,-0.0014245531875662,0.6542435380165728,0.000879343615697,0.4310648941818102,0.0310039850597813,2.1501487588248165
-0.1515043825350324,0.0,0.0,5057.7790337009565,4564.063403640622,-0.0263653614069606,8.799195998167612,0.0,-1731.7059754618856,0.2611931380929175,2.342133246451215,0.0011016873643537,-4850.8980479936345,0.0,-0.0337873756323432,-0.0115296972463914,0.0,-0.0015121413082281,6.564970112295099,0.5149046231375369,6.2366452865702,-150.5490881998742,-660.1268273269003,-0.0035589708411631,0.0284796292058915,-0.0014175010244842,-0.1060038769056195,1696.9943862830871,-0.0342444355162739,-152.70559823614445,0.3951733729098723,536.7950396239582,5207.824538060235,-0.1183875795830785,-0.0014686629502723,0.716111769316294,0.0009446941106795,0.4599634651360572,0.0281767351793306,2.340024603926369
-0.1154997840798561,0.0,0.0,5131.538789608679,4564.070907810149,-0.0248168573923606,9.0714784791625,0.0,-1624.5576226380788,0.2685243093653744,2.5338445760049626,1.8370984178445743e-05,-4850.898300284818,0.0,-0.0311852578371565,-0.0127095590976207,0.0,-0.0014914310670988,6.51365957204589,0.5076493777621529,6.335018787540461,-150.3473496327421,-578.363893397009,-0.0016418029036382,0.0268051234941326,-0.0014037121254204,-0.1102536083926637,1589.7495134426065,-0.0342345610106148,-152.41643637545778,0.434778957922975,448.9179367150215,5285.730489019419,-0.117504128424297,-0.0014937268909717,0.7789578423645543,0.0010251140714466,0.4884348405096212,0.0254975991504322,2.530648132384896
-0.0738603347250292,0.0,0.0,5205.031911445512,4564.079045449909,-0.0232833715172012,9.309297890993337,0.0,-1518.905687429689,0.2705674534591429,2.726465751617684,-0.0010972110309181,-4850.898585259612,0.0,-0.0288243643680537,-0.0138750780170278,0.0,-0.0014740719817338,6.421650093659155,0.5003223642251907,6.431341005518133,-150.2591517349325,-514.6553133574879,0.0002847672732929,0.0251352537432914,-0.0013930017797733,-0.1127662526582374,1484.7761106150097,-0.0342237732233438,-152.22057718099074,0.4731461723373788,380.5814395773757,5361.13127031568,-0.1156284894460298,-0.0014995412746182,0.8427732753179374,0.0011255405387306,0.5164464976208782,0.0229281153297323,2.7221135307369977
-0.0292137510945432,0.0,0.0,5276.946015981365,4564.087826082855,-0.0217821814015006,9.518833182306189,0.0,-1415.72750248407,0.2673370361988221,2.9200547230687284,-0.0022343361423045,-4850.89890347225,0.0,-0.0266528641695451,-0.0150166572479237,0.0,-0.001459295403749,6.299020804798192,0.4929638577656071,6.524436607540982,-150.2736340039357,-463.9199497684661,0.0021832425808618,0.023465581623022,-0.00138521770836,-0.1142354956506545,1382.806350920462,-0.0342118791745275,-152.07952630204915,0.5101909538632348,326.48043857362524,5433.167091588298,-0.1128188895513166,-0.0014862158210728,0.907534157601492,0.001244766166809,0.543966117479201,0.0204251155278816,2.914479665962153
0.016564396071234,0.0,0.0,5346.687135690432,4564.09725890031,-0.0203030280777275,9.70242161550772,0.0,-1315.0971998070822,0.2587519136427025,3.1146255851445463,-0.0033780370878002,-4850.899255335119,0.0,-0.0246358913048464,-0.0161252752896282,0.0,-0.0014468001151348,6.152334879084608,0.4856129369747961,6.613334955594633,-150.34214293104225,-422.4031850326932,0.0040227503691831,0.0218138101501323,-0.001379713389347,-0.1142476415839363,1284.197521370732,-0.0341986683864983,-151.9882347905828,0.5456236893153851,282.80705261357974,5500.791667338319,-0.1091339580583502,-0.0014542026666411,0.9732033335025456,0.0013871170248671,0.570961624354616,0.0179650295262656,3.1077541024867146
0.0620576252064229,0.0,0.0,5414.341508382589,4564.1073526675855,-0.0188585207060218,9.860126708434588,0.0,-1217.390128006298,0.2447667036964454,3.3101729695655795,-0.0045183792236183,-4850.899641112155,6.278798151141076,-0.0227593552961334,-0.0171925347734933,-0.0043871560385105,-0.0014366327934354,5.98711301662403,0.4782955105905562,6.697715512287807,-150.49718860923923,-387.5366827986208,0.0057675235108184,0.0201768712507296,-0.0013759007423594,-0.1132228843258167,1188.8285929909227,-0.0341838988488923,-151.9594507636257,0.5789819813797121,246.9962687852226,5563.524704695669,-0.1046397064062373,-0.0014042889506595,1.0397380535373388,0.0015545728482848,0.5974012256787418,0.0155373484806396,3.301940915381451
0.1060890995031116,0.0,0.0,5478.7561164999415,4564.118115679486,-0.0174395161108796,9.991636792682312,0.0,-1122.5954577988175,0.2253949747446616,3.5067062786136054,-0.0056421572998687,-4850.900060934912,6.278051231524802,-0.0210159540754844,-0.0182107404645858,-0.0051340756547843,-0.0014278140562433,5.808262539424766,0.4710343207310867,6.776603087534423,-150.72859136918456,-357.5753807378049,0.0073915119203162,0.018573618909089,-0.0013727985984183,-0.1107239785033437,1097.10977642173,-0.0341672942184602,-151.942325398237,0.6097456483018979,217.28918157973337,5620.985585405168,-0.0994093128433053,-0.0013375706800866,1.107089064797757,0.0017516308801251,0.6232534522321013,0.0131459204975262,3.4970279175459846
0.1477430214536053,0.0,0.0,5539.193505584497,4564.129555677368,-0.0160537425519713,10.09727367305518,0.0,-1031.235396096427,0.2006927489507426,3.704201351904904,-0.0067416284492013,-4850.900514796631,6.277415220243275,-0.0194037884895172,-0.0191729580203327,-0.0057700869363112,-0.0014202004967975,5.619977429626021,0.4638553011596988,6.849272513201727,-150.98866094410317,-331.681891030014,0.0088635599819742,0.0170059853034792,-0.0013707844165849,-0.1081524885420204,1008.4800086151032,-0.0341485612960953,-151.95246873694342,0.6374287607962263,192.4496874132865,5672.809977352769,-0.0935211933317043,-0.0012554207060836,1.1751983697101305,0.0019771237011534,0.6484871985715539,0.0107986841535279,3.692976430227264
0.1869217671465007,0.0,0.0,5595.04355835551,4564.141679775765,-0.0147114861638172,10.173521085693311,0.0,-942.8743569755286,0.1703704423464452,3.9026092112772486,-0.0078192121842266,-4850.901002635992,6.276870619520977,-0.01794686466476,-0.0200730080774212,-0.0063146876586092,-0.0014138327050762,5.42210086635139,0.45678203890341,6.915050493532346,-151.30524604234017,-312.63315211323777,0.0101383640550921,0.0154708916353901,-0.0013693479696022,-0.1070034992031806,923.6080456136112,-0.0341273720278808,-151.9494766926442,0.6611460106100856,171.6772629610906,5718.621235580599,-0.0870440366988982,-0.0011595865314326,1.2440014156300647,0.0022428198672914,0.6730717636502762,0.0084740061628432,3.889716469193429
0.2236706893763367,0.0,0.0,5645.763237578549,4564.154494404376,-0.013424362050285,10.2189510925766,0.0,-858.0917181490757,0.1343005117244307,4.101894470463035,-0.0088855596110169,-4850.901524444374,6.276395254561412,-0.0166927478955163,-0.0209054335885118,-0.0067900526181746,-0.001407792845723,5.215840621519207,0.4498361290608963,6.973792095164782,-151.6869985920095,-299.2102367794366,0.0111418670707163,0.0140079994812829,-0.0013690239087887,-0.10676396214263,842.4999903509913,-0.0341032115088374,-151.98966108511604,0.6801519218433824,154.61824015470685,5758.344825505438,-0.0800679686101431,-0.0010524024548431,1.313427969203545,0.0025674759049363,0.6969768915814518,0.0061291732270978,4.087144248256209
0.2409309781220603,0.0,0.0,5690.798366079624,4564.168005265044,-0.0122517279603973,10.239393464616644,0.0,-778.3872175709599,0.0926480327558711,4.302056811869789,-0.0099392726686448,-4850.902080249534,6.275979822040022,-0.015670242873403,-0.0216660123889235,-0.0072054851395642,-0.0014046878672588,5.00408054529996,0.443032858671501,7.048427013756544,-152.2927682944052,-283.3484995344388,0.0117532380794014,0.0126032264691131,-0.0013776039953263,-0.0870398245005059,766.6256020109624,-0.034075492361728,-152.29869855282,0.6944910863701105,141.04083124811464,5828.3946916948735,-0.0727436688425945,-0.0009372326281899,1.3834147595974096,0.0029330648529701,0.7201728124955888,0.003798127070075,4.28529695263623
0.3401277248553349,0.0,0.0,5729.216778986427,4564.182222146977,-0.0116272801787905,10.340812888118114,0.0,-693.156148918976,0.0184741910180197,4.505912156747801,-0.0108948172620912,-4850.90266979279,6.27567939604193,-0.014417048918735,-0.0223532810132292,-0.0075059111376558,-0.0013280109747951,4.568282827947843,0.4343543892657221,6.800636216633137,-153.78345490704214,-263.8550042683021,0.0120391103630977,0.0108318086707307,-0.0012385766716284,-0.2999449280392037,707.0006470963829,-0.0340461639155334,-153.96675703060495,0.716487982723448,128.49266302995943,5425.880544102288,-0.0654096344180059,-0.0008180595103512,1.4548191197291305,0.0030647429745543,0.7426302834401963,0.0020595996233716,4.4898792263693705
0.2768927697861027,0.0,0.0,5755.079544995457,4564.1971359955405,-0.0094656701566751,10.132029881859069,0.0,-637.9891907081187,0.0267281477840217,4.703880001293746,-0.0114442664238299,-4850.903290176717,6.275659639526827,-0.014039704608645,-0.0229637667684676,-0.0075256676527594,-0.0012672678252422,4.831669086641155,0.4321485656176229,6.924144756545874,-152.3607080152219,-130.29596216859608,0.0126130020397951,0.0105431794420203,-0.0011710343542467,-0.0575246623688744,622.1858268130494,-0.0340083649641289,-153.059550104218,0.697597874250067,121.90485394439344,5571.480379015609,-0.0575322644613974,-0.0006949760929695,1.5236962993056904,0.0040363497232075,0.764320629269402,-0.0001717044254895,4.681963029610887
0.2555997070409567,0.0,0.0,5767.5961633561465,4564.212740645855,-0.0081464638335319,9.852443124444946,0.0,-589.3620114549244,0.0295514680028633,4.8991730187726965,-0.0114242142661182,-4850.903935754627,6.276000466024211,-0.0123936558043074,-0.0234954595307767,-0.0071848411553751,-0.0012886893090419,5.052561574750831,0.4280533793362442,6.92218970894269,-149.76136883015695,-0.0891498016364753,0.0136625970250606,0.0095478363644851,-0.0012356206816915,0.0303881485489997,537.3888724297334,-0.0339660858992971,-150.27732633839378,0.6644591310289765,115.6498485271556,5544.945549860132,-0.0496257502547704,-0.0005633650373704,1.5927367941749395,0.0042035015698229,0.7852157834699994,-0.000949226041252,4.875716405906838
0.2438597354355319,0.0,0.0,5770.993893984646,4564.229035284126,-0.0070612928833273,9.53153086684866,0.0,-533.5744102169697,0.0305377949429858,5.093039633253232,-0.0110083682435375,-4850.904601466325,6.276551560971956,-0.0100645770497285,-0.0239485948289817,-0.0066337462076308,-0.0013264071772579,5.262500564415911,0.4233427616836228,6.909622737893317,-149.4149766882717,64.0502489559482,0.0148217742730518,0.0084274236717396,-0.0013174067466106,0.0544469451752153,466.1544599076103,-0.0339256331829716,-150.25352884775415,0.620019187075865,105.53773339778952,5520.741051714098,-0.0418125651501739,-0.0004202601505147,1.6617811886533005,0.0038487394069716,0.8052883288693642,-0.0009689426996589,5.070882968548062
0.2304845005374706,0.0,0.0,5768.047924893428,4564.246019223577,-0.0059893146353601,9.18806840287565,0.0,-477.1319663962842,0.03094488597672,5.286877432202451,-0.0104667417480169,-4850.905284849996,6.277131178027831,-0.0077563517721073,-0.0243245740006181,-0.0060541291517561,-0.0013341662222892,5.470281858488621,0.4184743461112886,6.896087118195707,-149.99661332004268,84.14165255182091,0.0156678773717632,0.0074185541528857,-0.0013404643663796,0.0547329893642633,401.79736093118936,-0.0338898867403935,-150.8923325481292,0.5662820397592263,92.5512282029172,5504.434380212501,-0.0341867204208957,-0.0002670086194978,1.730755865216898,0.0033350595059148,0.8245115381696916,-0.0009084606497175,5.266836415519156
0.212771479623631,0.0,0.0,5759.854718115698,4564.263691434883,-0.0050372258106938,8.833073460507187,0.0,-422.3208720629831,0.0311527806746749,5.480959040927687,-0.009944484642214,-4850.9059855981,6.277655111580648,-0.0057652411480397,-0.0246257522398363,-0.005530195598938,-0.0013228748004276,5.677079502474184,0.4136187893271773,6.880971428213369,-150.34529638082276,92.8625145428902,0.0160140472069481,0.0064328905987774,-0.0013304140335401,0.0520740767114478,342.52286127233896,-0.0338594378565006,-150.95173892012758,0.5044877957386115,79.03868419462042,5490.940162879194,-0.0268368537747027,-0.0001080097671372,1.7996149046778305,0.0028060513730216,0.8428594142520747,-0.0009789129284523,5.463048283785736
0.1844630944965825,0.0,0.0,5746.755981352344,4564.282050495134,-0.0042366600545823,8.47334597231252,0.0,-367.865543611272,0.0313129931813448,5.675119191326133,-0.009431481092156,-4850.906703949245,6.278134824299069,-0.0040919276279945,-0.0248553172031157,-0.0050504828805174,-0.0013155786186193,5.882767096198825,0.4088479133917811,6.86254259052552,-150.65606544892435,103.86998455608112,0.015892877736314,0.0054469681213377,-0.0013275508872213,0.0539207571372776,290.2048303760564,-0.0338342251950987,-150.932087912695,0.4354984001172198,66.2719423163772,5477.039461669808,-0.01984428414775,5.184999395129136e-05,1.8683129254057471,0.0022898186461555,0.8603067301930694,-0.0011198761125745,5.6592755552138
0.1521518593986585,0.0,0.0,5728.969444519636,4564.301094564181,-0.0035567303749333,8.113733384265752,0.0,-313.8967364828254,0.031506853959984,5.869431550836005,-0.0088651472858958,-4850.907439650101,6.2786073169748775,-0.0027035928201309,-0.0250174849738814,-0.004577990204709,-0.0013100205489177,6.086281872104259,0.4041980652724928,6.838208013844951,-151.11090332323462,115.29395766327384,0.0152924607233273,0.0044976184698218,-0.0013274551910697,0.0612005499497652,245.11103133255432,-0.0338140563743137,-151.10177841340206,0.3600439295781186,54.431692699666456,5461.026398642298,-0.0133221973212024,0.0002078277084458,1.9368010549932149,0.0017992595606631,0.8768290689355875,-0.0012252100395952,5.855654863093351
0.1106752100372035,0.0,0.0,5706.049878051978,4564.3208213146445,-0.0029273537657158,7.756516765993573,0.0,-262.32955446339656,0.0313806298996095,6.063890169845983,-0.0082139228391512,-4850.908191951937,6.27908909175612,-0.0015687645158065,-0.0251171978842619,-0.0040962154234664,-0.0012920455311837,6.290298578680894,0.3997039823938708,6.801818217162859,-151.22391587029935,125.96912066815148,0.0143703587153663,0.0036484888178984,-0.0013134824437053,0.0680531444796077,205.4134193119805,-0.0337985302425716,-150.98421925112532,0.2747410141540758,43.23131768243384,5430.410367718948,-0.0073134590755007,0.0003558268571052,2.0050168946071376,0.0013620610108255,0.8924028625552142,-0.0013364025040467,6.0520720518376
0.0665244226734508,0.0,0.0,5673.722075971872,4564.341227428015,-0.0023182760561633,7.401276199475883,0.0,-215.6964567795931,0.0317103010054461,6.257752439820591,-0.0074784536924256,-4850.908959942855,6.279578959630082,-0.0006623817310147,-0.0251598922491853,-0.0036063475495044,-0.0012922309363388,6.505529204857042,0.3954941377929977,6.762305194903095,-151.34772234234285,136.39235838305106,0.0132883657280753,0.0029182661270028,-0.0013129486651369,0.0771651468145054,168.4357417995282,-0.0337870024319955,-150.70546064070564,0.1766154553392873,32.76136643377587,5404.789968489073,-0.0018630914121584,0.0004937183613803,2.0728393302509374,0.0009833830301977,0.9070054310623769,-0.0014442003854315,6.247646118508891
0.0116013547931429,0.0,0.0,5682.746405082574,4564.362308921601,-0.0017841374538622,7.055897449120774,0.0,-173.09509130444738,0.0320263161381774,6.451347489849751,-0.0066831794480537,-4850.909742824549,6.280065019720904,9.941182013491604e-05,-0.0251511400555179,-0.0031202874586826,-0.0012950975998432,6.719436531322496,0.3914890253687162,6.748014155695786,-151.746297559229,145.72671012518748,0.0120271150184027,0.0022446720519768,-0.0013179293633924,0.0579150632111094,134.7604180021544,-0.0337790805786721,-150.80797284486303,0.0863917343401795,16.826787293438773,5375.963458933479,0.0030272292865658,0.0006198304448574,2.1402349177670428,0.0006566289222927,0.9206150206801934,-0.0015424488142216,6.442905884034513
-0.0076095282826178,0.0,0.0,5120.636775270204,4564.384063414318,-0.0016150728245997,6.926637115888479,0.0,-133.53829757378696,0.0231472490382864,6.643172732630199,-0.0059268092482543,-4850.910540389405,6.28050268035253,0.0008510592137912,-0.025096836729649,-0.0026826268270561,-0.001044893124254,6.868457984713378,0.3886091695199388,6.1424086463291605,-133.1399061044347,155.77554921294873,0.010508359184513,0.0012796255156073,-0.0010549832571044,-0.106731477121264,105.4759062829637,-0.0337745369000177,-139.54277268389365,0.034659244126265,-23.591487103911305,4949.996287002762,0.0075373263227082,0.000732019255958,2.2064612427057155,3.2334307262940466e-05,0.9332108415373006,-0.0014810865880318,6.638175773161936
-0.0524806893576877,0.0,0.0,5028.44551887221,4564.406451779319,-0.0012770739184391,7.064963377685969,0.0,-74.15287843340295,0.02696986735579,6.818562885628562,-0.0052628600345407,-4850.911352347547,6.280869903238775,0.0013530146531876,-0.0249948608135757,-0.0023154039408118,-0.0013571478213933,7.087252522503932,0.3915545818123404,6.053610065005189,-144.68160037056882,156.08967480128655,0.0086126569356018,0.000328246813562,-0.0011175298940134,0.0631895362457961,92.10528231388712,-0.0337768177925823,-137.5102609145142,0.0265588030970415,-83.01617815372381,4913.001509581633,0.0123689525991709,0.0008268970403414,2.2686159923556604,-0.0004087678636561,0.9447731047145176,-0.0016204190526315,6.818218710993788
-0.1081911560252886,0.0,0.0,4819.597424256087,4564.429450036827,-0.000607485168774,7.240848490487765,0.0,-26.213829631437772,0.0277758082410279,6.992358235850245,-0.0046354420773069,-4850.912178592754,6.281199805124685,0.0015635029859906,-0.0248444203701882,-0.0019855020549009,-0.0011098053099041,7.277760115136189,0.3934582367613667,5.88576572182828,-142.5840614117576,173.15318173975237,0.0065313887278605,-0.0002594845481964,-0.001203301944014,0.0855230862509617,66.55441152766127,-0.0337821235492801,-137.83182159987683,0.0249976432868698,-126.2489109615232,4850.9352419624975,0.0172058630065161,0.0009016481828819,2.328591325974372,-0.0005728724510546,0.9552830585838364,-0.0019992912061951,6.990398413659486
