FyFL,signal,longslipRR,longslipFL,sideslipFL,RR,roll,pitchrate,ay,longslipRL,vx,FyRL,FR,brake,pitch,FxRR,slip1,signal,longslipFR,sideslipRR,ax,yaw,FyRR,vy,yawrate,sideslipFR,slip,FxFR,az,FxFL,steeringangel,RL,FyFR,FL,FxRL,y,sideslipRL,rollrate,gas,x
1484.5450871463747,0.0,1.08768243558628,-0.0014481224200555,-0.0238681792113987,17.085441940003818,-0.0023047739299128,-0.1259547958536742,-0.0817778248570742,0.753586386645568,0.9149431323750428,-248.86036763626143,2.9600019343489707,0.0,-0.0161928753859288,5317.413461535116,0.0,0.0,-0.0015740614710935,-0.0236509243128128,6.633621400187062,-0.0129894780656841,155.899155227746,0.0041655838004613,-0.0004640973312776,0.0265382128690297,0.0,-148.97734827394177,-0.0395255402740561,-153.23472097803446,-0.000333850607028,12.705711091761383,-1509.747132967084,2.965157850431332,5563.942152224442,-138.64701550296675,0.0287722251578372,-0.0052835433029269,1.9482700824422363,9976.051164001665
1380.3961915424998,0.0,1.215826433157589,-0.0014392911877192,-0.0222828339171918,17.90126406988364,-0.0023436157793514,-0.122011584871472,-0.078775417512426,0.8159645583327811,0.9817556606822742,-217.4710116603886,3.156871427953967,0.0,-0.0174315255738465,5393.913128341022,0.0,0.0,-0.0015558634073564,-0.0203977701605511,6.735182721214616,-0.0129957541799877,131.85096961049925,0.0033510258417382,-0.0007695435540456,0.0247912341998176,0.0,-148.93536561472123,0.0167871550901744,-153.28880457368444,-8.773672873173754e-05,12.993620750577342,-1406.702088146346,3.162598965079105,5644.449981570811,-138.64710288736526,0.0270737976113375,-0.0027254888587724,1.9405069168156683,9976.060684605103
1280.149255723948,0.0,1.35086427682245,-0.0014327853300274,-0.0207417750945535,18.70597683268605,-0.0023564884009543,-0.1171462140674494,-0.0753052580823903,0.878617828913675,1.0495618265605398,-191.2321956431641,3.3547145771475577,0.0,-0.0186256109915433,5468.847977245652,0.0023736086538472,0.0,-0.001539464750712,-0.0171956961328174,6.832383277921257,-0.0130053520465731,112.70840216235467,0.0025797849877087,-0.0011204191543797,0.0230245616824212,0.0023736086538472,-148.98538206151886,0.0718434276500604,-153.36373633904972,0.0003439025919913,13.265886963259442,-1305.8385921075396,3.361269345311696,5719.532343504192,-138.64720706405618,0.0254769885913377,-0.0001059076209137,1.9327620039477167,9976.070879016072
1183.5753312041006,0.0,1.4923435333191897,-0.0014284077542688,-0.0192339007388812,19.495766427168117,-0.0023431369820127,-0.1114401976885309,-0.0718499082549133,0.9415284660886356,1.118311061636633,-168.8819525198832,3.5535813031546897,0.0,-0.0197663474016338,5540.8614620929175,0.001583093741781,0.0,-0.0015263180870073,-0.0141193919110321,6.923759645104899,-0.0130185925613895,95.46474455854286,0.0018588139802416,-0.0014920940867572,0.0212688703744467,0.001583093741781,-149.18521103775817,0.124820128313369,-153.43261465367428,0.0010603227045814,13.52611436087193,-1207.36852151034,3.561096711287316,5788.559503803814,-138.647327701472,0.0239264615048777,0.0025073357715179,1.9250637587350887,9976.081756779677
1090.769054660469,0.0,1.6399138207665198,-0.0014254852313652,-0.0177629688631844,20.26890469946676,-0.0023040507720545,-0.1049830172519627,-0.0686999505975154,1.0048173827314095,1.1879405238250282,-149.45603373561687,3.7535172969109314,0.0,-0.0208458164890839,5608.840831811544,0.0009251120712213,0.0,-0.00151471932179,-0.0112343688780504,7.008194592062217,-0.0130355630394493,79.23024289542931,0.0011850385350654,-0.0018630342639462,0.0195351782203724,0.0009251120712213,-149.46214794858426,0.1746496354218161,-153.52621109312463,0.0019549786449142,13.77868372401024,-1111.726572211363,3.762012016686446,5850.9264090154265,-138.64746446414128,0.0223755602205765,0.0050373773128931,1.917446283535908,9976.093326846516
1001.4879431563954,0.0,1.793243162819198,-0.0014231928793274,-0.0163389665475497,21.024345084833456,-0.0022404942001626,-0.0978668515586032,-0.0680354766764412,1.0686978569705905,1.2583768830693052,-135.31389823069867,3.954515977864257,0.0,-0.0218570136320925,5671.980914197761,0.0003718673349166,0.0,-0.001505089189034,-0.0085970249387739,7.084699164779288,-0.0130561258639537,63.89750171233026,0.0005495884582024,-0.0022080363777381,0.0178291668517343,0.0003718673349166,-149.819906429626,0.2207893423919201,-153.60094755367624,0.0029391995023164,14.02793709129522,-1019.2331652262856,3.9639244719419233,5905.931542766295,-138.64761706519442,0.0207793694595851,0.0074021170891079,1.909943391233184,9976.105597465224
916.4292968524444,0.0,1.9519790021358312,-0.0014215844465935,-0.0149700686944788,21.76125301866738,-0.0021545898934856,-0.0901847993211784,-0.0667433299821676,1.1334677835195135,1.3295378898700012,-124.41442547096976,4.156572228233149,0.0,-0.022793858228025,5729.53327549416,6.2830806398898105,0.0,-0.001496004913775,-0.0062622875083346,7.15261978728422,-0.013079856776339,49.68726249617747,-6.368616129211711e-05,-0.0024984336480389,0.0161559937023189,-0.0001046672897758,-150.23953777276702,0.262096337220409,-153.64116356604035,0.0039366419819622,14.278089713948978,-929.5031346686887,4.166701630900132,5953.255539493444,-138.6477853737578,0.0190911321621787,0.0095225299544306,1.9025865320416604,9976.118576089504
835.4728425283588,0.0,2.1157457299582707,-0.0014219491565562,-0.0136569174299213,22.4792617773347,-0.0020490170276542,-0.0820343919799594,-0.0646462286136559,1.1994483050589655,1.4013357723470643,-114.26548284160316,4.359624791612454,0.0,-0.0236512216482111,5780.923588917798,6.282673608688,0.0,-0.0014867580893474,-0.0042287880074222,7.211779040720619,-0.0131061221880338,36.804804657727615,-0.000649100414984,-0.0027209815878557,0.0145283702318506,-0.0005116984915863,-150.65597325642378,0.297222915623484,-153.69659423642787,0.0049152912228893,14.532656197185256,-842.973789211159,4.37023188797822,5992.796652315935,-138.64796928753964,0.0173241116110684,0.0113576284018481,1.8954008100972324,9976.132269315323
760.775745892298,0.0,2.2841721830122776,-0.0014235827951068,-0.0125124480879571,23.178217909204022,-0.001927214197081,-0.0735699026638386,-0.0601678534152365,1.2669459213366987,1.4736753349553258,-104.02005042276814,4.563502267887426,0.0,-0.0244251704237185,5825.697414122659,6.282337794988274,0.0,-0.0014800169779953,-0.0025093351777955,7.260435391407455,-0.0131342192496127,25.374010643771456,-0.0011894089590897,-0.0028697654392053,0.0129500523273877,-0.0008475121913114,-151.2404234682235,0.3201596990821239,-153.85624345947866,0.0063285391918433,14.795051846412756,-759.7183826104782,4.574571138395516,6023.279014914648,-138.64816858149055,0.0155225161111915,0.0127661775357316,1.8884117567838643,9976.146682832154
693.5353235747478,0.0,2.4563236016233305,-0.0014231970733143,-0.0114408192007773,23.85545622884425,-0.001794428048279,-0.0649797922983532,-0.0489485582499362,1.33695483247024,1.546427321758162,-93.5881474503534,4.768433169440614,0.0,-0.0251136574835887,5862.848827921174,6.282089616199753,0.0,-0.0014712917254813,-0.0011631106211511,7.293056922815624,-0.0131632721656968,15.669948373473757,-0.0016434339197556,-0.0029165620171822,0.0114368059669211,-0.0010956909798332,-151.95721755295975,0.326040729965305,-153.86148626989038,0.0082033206090278,15.074078791418744,-680.2560728814285,4.779576435321043,6037.352569201706,-138.64838269637232,0.0137502633561236,0.0136403024990519,1.8816913834940352,9976.161821250877
630.1766172678286,0.0,2.630677494073748,-0.0014204569548756,-0.0103766508018264,24.50847439499823,-0.0016546068016739,-0.0564150633668501,-0.037547088306406,1.4115298379402998,1.6194123755062,-82.96910132388527,4.974293955549763,0.0,-0.0257162898279421,5885.439137170348,6.28192867133567,0.0,-0.0014605177212555,-0.0001649544849445,7.305699651699149,-0.0131921481467095,7.9145275389641725,-0.0019922344042272,-0.0028481062593284,0.0100617717244659,-0.0012566358439156,-152.5254465575033,0.3272272647765798,-153.72256507432758,0.0101501337343643,15.381098102234484,-605.4440740900267,4.984889242479296,6035.757528962616,-138.64861072713242,0.0119829246570945,0.014224742588117,1.8753597488614369,9976.177687650772
570.1708573602695,0.0,2.807953943910224,-0.0014161967749766,-0.0093386678065651,25.1426698657802,-0.0015104124065878,-0.0479444782519672,-0.0271527189837026,1.491222196547166,1.6924447410460317,-72.2524707855177,5.180577577704929,0.0,-0.0262337526703398,5892.941533210758,6.281841658736004,0.0,-0.0014497395346127,0.0006460537840322,7.301902436518366,-0.0132198291725038,1.7661684094265402,-0.0022388918616515,-0.0026921795897114,0.0088218291790311,-0.0013436484435816,-152.86123266351038,0.3214776357062305,-153.58592946568945,0.0118543840588791,15.716348025226376,-536.6450959143392,5.19016213822791,6023.5070992258325,-138.64885167691142,0.0102285612014519,0.0145342814748457,1.8694826162177385,9976.194283254685
512.1978494271125,0.0,2.9850582297023176,-0.0014087981410644,-0.0083008883677074,25.738769622671587,-0.0013648541322473,-0.0395566229851339,-0.0183259795931141,1.5723342354330443,1.7653858965081328,-61.59298471143304,5.3867931330518335,0.0,-0.0266670955228576,5889.830953676594,6.281811810627644,0.0,-0.0014362261759429,0.0013328029643926,7.287009628424883,-0.0132456315554531,-3.2474885987541517,-0.0023964611061347,-0.0024828530286227,0.0076661213972299,-0.0013734965519423,-152.87028404605277,0.3103354664857992,-153.27736001630183,0.0131450619833459,16.05185495413121,-473.1762259142128,5.395168273704727,6003.973722868339,-138.64910460681344,0.0085087487441103,0.0145164386257837,1.8640121516614072,9976.211607686915
455.6201870494219,0.0,3.1582656936472606,-0.0014051168723436,-0.0072872580666071,26.27836865988328,-0.0012213807882072,-0.0312936250174531,-0.0104703110957882,1.651109157883928,1.8381384922457635,-51.14500360948341,5.592545297829093,0.0,-0.0270169934410178,5879.104025576196,6.281824934658196,0.0,-0.0014274468548255,0.0019069232433681,7.263686649636814,-0.0132691647229904,-7.398337833639127,-0.002478260730897,-0.0022441871027626,0.0065786661052254,-0.001360372521391,-153.03872557313267,0.2875075975078081,-153.20355800525903,0.0139321310193415,16.363714153708525,-413.2387870420532,5.5996684852050365,5978.681021830781,-138.64936868971785,0.0068512317769168,0.0141654198212144,1.8588645225866716,9976.229659482036
401.12514193879593,0.0,3.33314938340957,-0.0013985038286618,-0.0063225512689438,26.80490962957375,-0.0010829612685283,-0.0233441926481747,-0.0051905064108701,1.7334855627289445,1.9106146769456287,-41.164613153295896,5.79795872383409,0.0,-0.0272859156856566,5862.09684610984,6.281869276233499,0.0,-0.001416224184239,0.0023688664429109,7.232675220781707,-0.0132902249128326,-10.792879975963295,-0.0024972068040715,-0.0019920002245669,0.0055935436672514,-0.0013160309460878,-153.13296728336223,0.258297257127252,-153.11839979107873,0.0141469369126571,16.692215366024307,-357.4502831538273,5.803845172833018,5948.290967577109,-138.64964320758995,0.0053026158852733,0.0135361957506605,1.8539972945468224,9976.24843626953
349.59916037950296,0.0,3.5097413772208665,-0.0013921601288034,-0.0054310022699117,27.32131740272121,-0.0009528128662773,-0.01583222161574,0.0006518431523911,1.8199337328500091,1.982735462446921,-31.90336049271609,6.002974790298233,0.0,-0.0274776409503849,5839.472506014818,6.281937190959074,0.0,-0.0014067091371265,0.0026871584909061,7.191850370722777,-0.0133087362801352,-13.41891001443693,-0.0024615428487567,-0.001734619033962,0.0046823959910259,-0.001248116220512,-153.20683453723908,0.2182240738241274,-153.07121916004692,0.0137365545752154,17.039698948655115,-305.74440199674035,6.007715983454534,5910.209352162665,-138.64992753661963,0.0039106510385266,0.012525805922069,1.8493825318991912,9976.2679349097
301.2245336872186,0.0,3.463143115124465,-0.001378374574174,-0.0045770086813633,27.824867285533628,-0.0008345307325442,-0.0088472506866101,0.0070254541062454,1.7824875057741512,2.054399450999095,-23.471149888846995,6.2070870061869785,0.0,-0.0275970640279524,5809.940966167327,6.282023919825846,0.0,-0.0013916900841131,0.0028293012394726,7.140056548536631,-0.0133246001230664,-15.133588716508635,-0.0023758689864193,-0.0014629834875081,0.0038743917302311,-0.0011613873537401,-153.00546917951397,0.1656686276527613,-152.7162994870962,0.0126251953140731,17.41245879270855,-257.951090304585,6.210694591579913,5861.22525996806,-138.65022108211653,0.0026397159888981,0.0112399158373372,1.8450518938673344,9976.288151402125
254.43865438861616,0.0,3.388960451540908,-0.001373604412236,-0.0037434569514744,28.31785795836021,-0.0007298334042757,-0.0024347027351697,0.0101515200015782,1.7516639636125948,2.125485529861514,-15.830271959935022,6.41037846052842,0.0,-0.0276498022616872,5768.52713682783,6.282118839654598,0.0,-0.001382296275493,0.0028380931676675,7.076251265706997,-0.0133377351014544,-15.894649435715795,-0.002258831073873,-0.0011945710628766,0.003181622568646,-0.0010664675249879,-152.68401991583264,0.113370678132868,-152.44195429440836,0.0107592466235737,17.811266919973697,-215.43816206806977,6.412883575764179,5806.170235734849,-138.65052334576856,0.0014766820985716,0.0098162693213394,1.841058197553184,9976.30908064233
210.23587279352796,0.0,3.3203686627129043,-0.0013664347624993,-0.0029973083571783,28.80779252647422,-0.0006401964668472,0.003410835962498,0.0118301606142877,1.7264374138486045,2.1959000141253364,-8.949962324169121,6.612560529177612,0.0,-0.0276415267044164,5718.65616479098,6.282211993702649,0.0,-0.0013731938906737,0.0027976576125478,7.005850865182028,-0.0133483628449448,-16.00924222189228,-0.002130837710141,-0.0009616671820913,0.002526702281786,-0.0009733134769368,-152.36909519638235,0.0583301685703236,-152.2790835390118,0.0083555035592101,18.22930462125819,-176.9405317934373,6.614259704021428,5749.088512648871,-138.65083402421973,0.0004224666792555,0.0082470586924734,1.83737858976392,9976.330716434522
169.97538074027057,0.0,3.257606585506301,-0.0013568944980239,-0.0023362928284636,29.30002022316596,-0.0005668233687363,0.0086769955415511,0.0137038588028774,1.705523774857449,2.2655970780942565,-2.861110967105133,6.813527540155283,0.0,-0.0275779708901457,5664.697930225055,6.282302647149824,0.0,-0.0013619093284169,0.0027344003676751,6.933029193739471,-0.0133569118904797,-15.765400346230196,-0.0019942298941846,-0.0007743370493377,0.001905390712465,-0.0008826600297623,-151.98330627616622,0.0017721059752665,-152.0451948788334,0.0057239859823832,18.66046139706768,-140.79146892396315,6.814727810908748,5692.149085712189,-138.651152916028,-0.0005040992452685,0.0065839829228634,1.8339275079341912,9976.353051925857
133.4637665724577,0.0,3.200746466064209,-0.0013477520102173,-0.001737932727154,29.797802929371123,-0.0005102831621489,0.0133527519441963,0.0158325092662811,1.6880356569510222,2.3345637495269504,2.382572768812829,7.013266996275448,0.0,-0.0274649946549974,5609.310144951591,6.2823935773599535,0.0,-0.0013524990289885,0.0026550948149331,6.860073588482993,-0.0133638278158084,-15.323909519325168,-0.0018433444401225,-0.0006301091305318,0.0013340613568617,-0.0007917298196328,-151.59838863323262,-0.0547129785424692,-151.80702404278003,0.003029387089554,19.100676664619307,-106.88564550197964,7.014232075254581,5636.470981052896,-138.65147978409712,-0.0012899109748131,0.0048935176268561,1.8306179287525328,9976.376080007056
100.0432079664145,0.0,3.149656664477523,-0.0013392316265887,-0.0011873997398559,30.30324482660605,-0.0004705389563518,0.0174353471558256,0.0176529162271503,1.673308921976747,2.402805740869836,6.754678717547913,7.211842600784012,0.0,-0.0273085248168634,5553.857513519176,6.282485443251396,0.0,-0.0013440195389795,0.0025616557969158,6.788265689118367,-0.0133695251890504,-14.761241107537574,-0.0016768278186645,-0.0005264106581287,0.0008214356374436,-0.0006998639281903,-151.25061079461346,-0.1098575004180975,-151.59956533498493,0.000338178450988,19.54712840560485,-75.58673852220484,7.212769245494186,5582.728100334793,-138.651814358865,-0.0019321390798149,0.0032295454743155,1.8273855356243844,9976.399793551824
