FxFR,sideslipRR,brake,longslipRL,sideslipFL,RR,pitch,RL,gas,FxRR,sideslipRL,roll,slip,x,y,FxRL,ay,rollrate,FyRR,signal,FR,FyFL,FyFR,longslipRR,vy,FyRL,ax,yawrate,steeringangel,yaw,signal,sideslipFR,longslipFL,slip1,FxFL,az,vx,pitchrate,FL,longslipFR
-132.99336180951576,-0.0330088501503048,0.0,0.0299247481696587,-0.0287552287188695,2.064749904512287,-0.0051165827068887,2.030682132261915,0.1581116593251372,3859.7754011501993,0.0329727675695495,-0.000669256243312,0.0,9975.997241981038,-138.6471236244295,3838.600217696741,-0.0763832607984005,-0.0024994514561133,2875.370513970249,0.0,1.2674833448528804,1945.7734696907048,-2008.5423028573823,0.0309343626574856,0.0014842507970474,-2924.3255819977862,4.651171430248113,0.0001546538461312,-4.814808214737853e-05,-0.0130159883337707,0.0,0.0305166452495899,-0.0011568667044446,0.0,-134.3680932883247,0.0922679448803122,0.3845805235584793,-0.0822922807510167,1.2689367051537714,-0.0012126341673556
-128.16012347421508,-0.030811105123838,0.0,0.0271091623916741,-0.0271593401711937,2.0470899497167108,-0.0059329760241922,2.030748676990795,0.1581957785758153,3700.300624604535,0.0309601052629134,-0.0006861699289169,0.0,9976.001340840976,-138.64716629673327,3699.5748382489696,-0.0769045735464375,-0.0010431049662384,2843.474875854442,0.0,1.4058474738841402,1863.52538704908,-1924.2214197916005,0.0276071619817613,0.0007281291463626,-2894.892531211368,4.479194155756009,0.0001432695148144,-4.938964030499932e-05,-0.0130144725468052,0.0,0.0288412872630348,-0.0011072519909161,0.0,-129.36972661311117,0.085636168360867,0.4303446788968181,-0.0808588284139178,1.4065744866866714,-0.001148406041421
-125.73009258132647,-0.0282458811696541,0.0,0.0243457984892527,-0.025327117633507,2.067596198106695,-0.006726797607082,2.054242154459997,0.1586420570943025,3586.9790775945494,0.0282754549916433,-0.0006889622907353,0.0,9976.005888638325,-138.6472223127327,3582.258850705247,-0.069680648863242,0.0003408222120067,2734.065534352551,0.0,1.53717814471577,1758.166156956722,-1813.9385068316496,0.0248452151186418,-9.784489617492505e-06,-2781.802144696363,4.343617622064484,0.0001361120629633,-3.7388616765372486e-05,-0.0130130904643387,0.0,0.0267924135614784,-0.0010729862502025,0.0,-126.6500718272142,0.0842518075446464,0.4746215470933271,-0.0779831145687502,1.537443872510308,-0.0011105361844095
-121.90262393039951,-0.0253033830472393,0.0,0.0223918050396298,-0.0232869895901716,2.106017144376485,-0.0074853963207464,2.0985199163165547,0.1591228716607752,3483.8515153127696,0.0254217456497547,-0.0006781493508286,0.0,9976.010871329245,-138.64729100004772,3480.2557542673194,-0.0658878792741932,0.0016718137023035,2561.6341876018378,0.0,1.6634394198447882,1637.4829631959217,-1690.5130144249267,0.0227635126067393,-0.0006824329907389,-2604.719765100369,4.224675919385248,0.0001203320317801,-7.622547793355455e-06,-0.0130118050807144,0.0,0.0246326914418738,-0.0010185497389324,0.0,-122.9058159351503,0.0789661958198189,0.5175112162915362,-0.0739792212165958,1.6631374698735768,-0.0010465084812737
-119.69645640229253,-0.0223932811255349,0.0,0.0203838517789276,-0.0212525902841424,2.145754842418567,-0.0081993306921387,2.1423788200572016,0.1591967036025249,3377.540523112081,0.0225397758962141,-0.0006547971304641,0.0,9976.016276585551,-138.64737168521455,3374.873256095676,-0.0614674070025764,0.0028481199230493,2346.255682936079,0.0,1.7842051883170544,1510.4433072414115,-1558.478760923756,0.0206656692394272,-0.001316275130442,-2387.979564235016,4.097582636758615,0.0001063018550319,4.501434781778499e-05,-0.0130106911981588,0.0,0.0223299293004345,-0.0009751256310599,0.0,-120.5288539682586,0.0723280189366237,0.5592806911891366,-0.0691751120705041,1.7834727780315518,-0.000996203626794
-117.2789643434596,-0.0197434851183849,0.0,0.0190516972862294,-0.0191654011786267,2.2081777276978465,-0.0088618790827,2.2073325878827217,0.1595808647813044,3273.651959572162,0.0198564093839992,-0.0006205114139079,0.0,9976.022091926374,-138.6474637096371,3271.2209756959023,-0.0529099726690257,0.0038879036152953,2117.039891366649,0.0,1.8992772376176907,1381.1056694812803,-1422.0369296329964,0.0192902669292215,-0.0018849934260299,-2153.725820232162,3.972558447021591,0.0001048612279644,0.0001226812867219,-0.0130096413913531,0.0,0.0200389634624958,-0.0009464001326829,0.0,-118.00640524872551,0.0614991703642978,0.5996998001509948,-0.0637960896964293,1.8981597099048688,-0.0009628294816369
-115.20709489720358,-0.0172521671600009,0.0,0.0179359750562592,-0.0170758428921739,2.2788130349268947,-0.0094684324812021,2.2805529712828347,0.159883536706185,3177.4180632419843,0.0173657689570527,-0.0005764420281917,0.0,9976.028304627682,-138.64756614193624,3175.3421354507614,-0.04581822264557,0.0048113798347459,1886.92487919044,0.0,2.0099023128927,1250.1288786853822,-1286.0968721324812,0.0181224775412861,-0.0023744393777485,-1917.9022242175029,3.855751082328292,0.0001016103955741,0.0002272426696288,-0.0130086044868002,0.0,0.0178070315944063,-0.0009140822668822,0.0,-115.83663683615138,0.0533542387748661,0.6389206968964993,-0.058040631786817,2.008446666329351,-0.0009261856437564
-113.59811729187676,-0.0149188263914354,0.0,0.0170588236556427,-0.0150663722037885,2.35659449210434,-0.0100160706027157,2.360519581355281,0.1601237892709844,3088.207336630726,0.0150198154384524,-0.0005239178709335,0.0,9976.034902999256,-138.64767809836027,3086.4507552499563,-0.0388455313472023,0.0055918366818579,1661.1994328312758,0.0,2.1163231208762383,1120.6424634123357,-1151.1723292168758,0.0172059351463048,-0.002794895044519,-1687.0604051761773,3.7466279288934894,9.32525436570951e-05,0.0003600131202684,-0.0130076335130994,0.0,0.0156113389371845,-0.0008878150818462,0.0,-114.10904671890852,0.04590195958621,0.6769941214047677,-0.0520600506374831,2.1146167029155816,-0.0008964462709222
-112.24331854723305,-0.0127558895107384,0.0,0.0162849362845221,-0.0131252348309407,2.4375555415318035,-0.010503296013379,2.443354261220675,0.1602723050243083,3001.208504632208,0.0128365550873826,-0.0004643650413971,0.0,9976.04187599914,-138.64779871879628,2999.699030918143,-0.0312124759180613,0.0062311877552824,1444.4975265826222,0.0,2.2190862283296657,994.4336826307098,-1018.8184406416568,0.0163982263337486,-0.0031404513497025,-1465.1055448921686,3.6392088866263896,8.581167081577406e-05,0.0005196517526531,-0.0130067430877462,0.0,0.0135099080162144,-0.0008643981748722,0.0,-112.61422944740416,0.0408106939950779,0.7139900010781709,-0.0459839007835544,2.217186777342013,-0.0008703701971522
-110.93964948377725,-0.0107703699048365,0.0,0.0156559337783621,-0.0112646635743192,2.521166805571576,-0.0109295950666188,2.5285425692015853,0.160485713971163,2913.434065978197,0.0108288076623431,-0.0003992137295083,0.0,9976.04921277263,-138.64792709946352,2912.305989356747,-0.0236780470273873,0.0067255984315754,1239.8106609464594,0.0,2.318280531727517,871.943485460619,-890.34647220155,0.0157374996364249,-0.0034096650436858,-1255.2663427276088,3.530939096565038,7.964908906538743e-05,0.0007018949176086,-0.0130059198522659,0.0,0.0115133990668369,-0.0008436251897838,0.0,-111.16855763399526,0.0351476760779427,0.7498815656778373,-0.0398902819917424,2.316234908258117,-0.0008475952514527
-109.91950352964426,-0.0089674136187687,0.0,0.0151169904919427,-0.0095070541941623,2.605854486717989,-0.0112953153203447,2.614476426484245,0.1606725447688713,2832.640631059372,0.0089983872970816,-0.0003299165584867,0.0,9976.056902526072,-138.64806235004042,2831.7977854102514,-0.0164730645623813,0.0070752732012693,1049.837590851263,0.0,2.414278538092085,753.9264932282289,-766.5782801140492,0.0151706347203735,-0.00360530625851,-1060.3468309310108,3.4305645165462053,7.470026538795434e-05,0.00089916635593,-0.0130051516390892,0.0,0.0096330539453145,-0.0008254472920468,0.0,-110.01595054158214,0.0310080375101314,0.7847292668081418,-0.0338752180529857,2.41212380723687,-0.0008276332293092
-109.12979986469875,-0.00734288306882,0.0,0.0146657212691852,-0.007860555885303,2.691112422166679,-0.0116016974230842,2.7006879765253013,0.1607888732944437,2757.409739129625,0.0073421406687533,-0.0002578982193093,0.0,9976.064935188217,-138.6482036156644,2756.837776590582,-0.0093911784146988,0.0072847910842469,875.5729345392282,0.0,2.5074220570504706,641.4241870364197,-648.4515141057908,0.0146931329518692,-0.003729366934908,-881.2872139475105,3.336619151925309,7.137074235948414e-05,0.0011025947452603,-0.0130044242461622,0.0,0.0078818141025872,-0.000810212184585,0.0,-109.08888168134897,0.0276313731030076,0.8185960759625452,-0.0280189215191768,2.505195076930431,-0.0008110565740353
-108.49068082257186,-0.0058881446297495,0.0,0.0142796993677154,-0.0063313461175875,2.776323407068454,-0.011850699454037,2.7865704611978,0.1608187365777083,2686.943083405283,0.0058529742105479,-0.0001845281855123,0.0,9976.073301313456,-138.64835007211016,2686.671872098425,-0.0026666174782959,0.0073601006117144,717.6842377318654,0.0,2.5980421590233043,534.8146753907174,-536.5612595740002,0.0142828526562075,-0.0037847943884271,-718.8144525411096,3.2482834177870026,6.942029268137687e-05,0.0013037068090189,-0.0130037222062916,0.0,0.0062652033293843,-0.0007971900466746,0.0,-108.32177613084497,0.0248060039177811,0.851543953745284,-0.0223863053234361,2.5957755557443662,-0.000796929795369
-107.98897734661831,-0.0045928361005316,0.0,0.0139420623503974,-0.0049246201995033,2.861067321146454,-0.012044850202893,2.8717246753296943,0.1607621151925378,2620.760275853195,0.0045218021542021,-0.0001111089146487,0.0,9976.081992040408,-138.6485009389551,2620.763079680749,0.0036313867590507,0.0073087023172504,575.970865226194,0.0,2.6864197227240987,434.7471579102188,-431.58036898907903,0.0139228233454097,-0.0037755425260357,-572.7663033006851,3.164962817599899,6.842343451877412e-05,0.0014959632634561,-0.013003034091399,0.0,0.0047861101164426,-0.0007858481552504,0.0,-107.69947561460678,0.0222395629395818,0.8836296213016036,-0.0170283473155301,2.684145733231822,-0.0007847165627674
-107.61102031195152,-0.0034466282926707,0.0,0.0136363904736423,-0.0036411402510994,2.9450113948276124,-0.012187118045968,2.955835851210819,0.1606236396782399,2558.810814126636,0.0033396715039267,-3.885823712073994e-05,0.0,9976.09099903984,-138.6486554846033,2559.072894180763,0.0094598443221057,0.0071397272651964,449.66473716067753,0.0,2.772794414510216,341.49893521967385,-333.82019361771086,0.0135968085021472,-0.0037060148878826,-442.4366840948794,3.0866558119061382,6.809832478778048e-05,0.0016718628111428,-0.0130023520258375,0.0,0.0034448513350063,-0.0007760914964164,0.0,-107.20973529160084,0.0195806047112843,0.9149052218074484,-0.0119840056744123,2.7705428078630523,-0.0007742161161604
-107.31163921420294,-0.0024394339584166,0.0,0.0133712944209781,-0.0024812709795923,3.028189095259869,-0.012280800828444,3.038958630274473,0.1604166279876869,2500.625980769594,0.0022971049285597,3.110157649231428e-05,0.0,9976.10031447388,-138.6488130324385,2501.109671721228,0.0147356826121616,0.0068630016478739,338.0533126837584,0.0,2.857361807970971,255.32972791494808,-243.62727766706703,0.0133133308454542,-0.0035814786393503,-327.14059997414944,3.0128785093077006,6.797888113589232e-05,0.0018257946131996,-0.0130016716292777,0.0,0.0022389632873032,-0.0007677142237982,0.0,-106.81276035621472,0.0164018565813682,0.9454152385935566,-0.0072810615618509,2.8551616553164028,-0.0007652163590963
-107.10803546940716,-0.0015818948045578,0.0,0.0131486870550055,-0.0014574911148576,3.1105006782606965,-0.0123294963461996,3.12069794719384,0.1601420763408651,2446.443195829121,0.0014102289401268,9.760224732459008e-05,0.0,9976.109930952598,-138.64897296220502,2447.524422773548,0.0193481925687315,0.0064482552365027,240.77624041655127,0.0,2.9403257186000125,176.745406904543,-160.93695870359076,0.013067016024974,-0.0034059913042508,-226.66463733175237,2.9442998684275787,6.814934262638045e-05,0.0019525154760134,-0.0130009924161159,0.0,0.0011504856805884,-0.0007608874417852,0.0,-106.534657701015,0.0070855335219328,0.9752054418111488,-0.0029589228470454,2.9382149192490004,-0.0007579165960949
-107.0534317834768,-0.0008939959296367,0.0,0.0129557322335419,-0.0005550842321117,3.191834541143629,-0.0123373005301632,3.200938095790535,0.1597546537660904,2398.7118175365376,0.0006645361183991,0.0001591367293211,-0.0031626877023906,9976.119841651898,-138.6491346615529,2399.715212150188,0.0261673707852942,0.0059053713408323,159.09557677827004,0.0,3.0220111377660146,106.35293956288928,-85.37355046525656,0.0128536645074036,-0.0031759319535825,-141.38855089217012,2.882856755001713,7.443071154242125e-05,0.0020454118546855,-0.0130002819702634,0.0,0.000191730754772,-0.0007548596479032,6.280022619477196,-106.37859509089678,-0.0040287166027888,1.0043462921315067,0.0009347754436964,3.020009076400769,-0.0007522298565559
-106.979649171129,-0.0003391125013167,0.0,0.0127829698067718,0.0002778394959346,3.271534434424752,-0.0123086369388378,3.28029774961209,0.1592851199118196,2352.7096782597228,5.6581550239915256e-05,0.0002150986420383,-0.0028007618679672,9976.130040372776,-138.6492974926431,2353.6379845138185,0.0307990255372891,0.0053381447583708,92.69451826268308,0.0,3.102618265063069,42.052829537634736,-19.073413445516973,0.0126596320500138,-0.0028922944703147,-70.23180092147527,2.823247153102965,7.671814990833835e-05,0.0020510509535827,-0.012999511772468,0.0,-0.0006004281300128,-0.0007499163935263,6.280384545311619,-106.27056816378372,-0.0149803591810325,1.0328785133696097,0.0043811851353965,3.100705753568702,-0.0007463979870191
-106.87671284835608,0.0001535437608316,0.0,0.0126141947098624,0.000983711600862,3.350171465394788,-0.0122478717653836,3.3586367703783604,0.1587744541851732,2308.186073979913,-0.0004402784029058,0.0002651443766121,-0.002429435212293,9976.14052117751,-138.6494609512714,2309.2893025057715,0.0324377012028132,0.0047233559598062,37.19083282062283,0.0,3.1821243855149643,-15.670929622697848,39.00963321102071,0.0124793544708833,-0.0025766485416227,-12.097212490035083,2.765819997873438,6.296773003023785e-05,0.0019706365944288,-0.0129988107682081,0.0,-0.0013039825572956,-0.0007449982495275,6.280755871967293,-106.16348805363988,-0.0262914145902042,1.0608250233966154,0.0074010109846457,3.180405987748074,-0.0007413966361608
-106.78081969775252,0.0005703805312647,0.0,0.0124475428222567,0.0015830143444103,3.427841892516033,-0.0121591673159389,3.435778167170895,0.1582366552556547,2265.409365622881,-0.0008573661496003,0.0003087571150374,-0.0020634961667027,9976.151278351825,-138.6496247444757,2266.6859471052376,0.033563117211219,0.0040588055925899,-9.86258412588526,0.0,3.260599705149359,-66.00861379552688,90.46560190247963,0.0123074756812238,-0.0022449977791806,35.559183990720086,2.7106724140359093,4.543085542569747e-05,0.0018150900876904,-0.012998279490121,0.0,-0.0019161376873211,-0.0007405221481426,6.281121811012883,-106.0407194608443,-0.0379552591852257,1.0882087549069424,0.0100130552791015,3.259117160025571,-0.0007367655257121
-106.67116494863316,0.0009056535853103,0.0,0.0122824934304168,0.0021043530613808,3.5044389350586056,-0.0120464798021463,3.511599508702391,0.1576763017942054,2224.3137003359648,-0.0011982903113413,0.000345547635056,-0.0017068150827219,9976.162306410775,-138.64978867539276,2225.689227460565,0.034738388368812,0.0033681919871086,-48.726040149728,0.0,3.338102326091604,-109.89604668836672,135.29571302559646,0.0121409390242581,-0.0019027593327409,74.64936886044514,2.657596534714172,3.11613483954771e-05,0.0015835655298295,-0.0129979062444337,0.0,-0.0024344997085579,-0.0007359456156098,6.2814784920968645,-105.9017100922769,-0.0499270350250146,1.1150523487406456,0.0122414871764919,3.336854164171661,-0.0007325526513464
-106.49891434397382,0.0011755231438475,0.0,0.0121187385475764,0.002572350058609,3.57981266647967,-0.0119134315924316,3.5860686905415164,0.1570953185393493,2184.7706679615903,-0.0014521296797609,0.0003755173708289,-0.001363373947522,9976.173600091548,-138.64995259942805,2186.19063018853,0.0345160059350003,0.0026966774250439,-80.19827399067579,0.0,3.4146793426761706,-148.7651301269403,174.71936675900955,0.0119775989163586,-0.0015558399445372,105.51554416336272,2.606784443337246,2.12090283213556e-05,0.0012835603887048,-0.0129976542906116,0.0,-0.0028953299344426,-0.0007317554147983,6.281821933232064,-105.73814259029734,-0.062775874098961,1.1413776909271445,0.0141251341067724,3.4136040770726983,-0.0007284124459528
-106.24843396107332,0.0013659579283967,0.0,0.0119558881943018,0.0030078792083409,3.6539197224217657,-0.011763276208767,3.6591584664829946,0.1564959163102946,2146.6302129999003,-0.0016448158070519,0.0003987795607657,-0.001041682961911,9976.185154341809,-138.65011646390963,2148.090764238185,0.0333693521516668,0.0020188269045147,-104.59419104021175,0.0,3.490285208134199,-184.024452425402,208.77774315567,0.0118167917681263,-0.0012157777449631,128.9840317621746,2.5578157509098367,1.4289436324960586e-05,0.0009253946680137,-0.012997477891093,0.0,-0.0032766063607333,-0.000727708179657,6.282143624217675,-105.56576535965571,-0.0759778927114585,1.1672052136257411,0.0157012042949805,3.489403749065481,-0.0007241571397061
-105.96570802675969,0.0014864540077543,0.0,0.0117928215184924,0.0033675910828171,3.72672770182228,-0.011598890625847,3.7308907087875065,0.1558803961418001,2109.756789998897,-0.0017821332882094,0.000415162333103,-0.000746106365025,9976.19696430412,-138.65028032680684,2111.2094220214826,0.032406633300387,0.0013273683447195,-121.78328364710563,0.0,3.564867997808801,-215.66806383791427,238.15516330465627,0.0116586297866051,-0.000889969561972,146.57060310846757,2.5107030922346567,-2.241047433718348e-06,0.0005305510526734,-0.0129974146556084,0.0,-0.0036089474047433,-0.0007238592142222,6.2824392008145615,-105.34312682279966,-0.0879994447040695,1.1925538972647185,0.0170023934084049,3.5642711223311063,-0.0007200799611347
-105.69825631415708,0.0015651983596672,0.0,0.0116297922920329,0.003641869252954,3.798226605200249,-0.0114228881243223,3.80133768655112,0.1552526107510351,2074.094502623549,-0.0018515121489204,0.0004247081547344,-0.0004694657815269,9976.20902529564,-138.65044424226258,2075.4597175544936,0.0316707242010093,0.0006541243919597,-133.31569744037367,0.0,3.638439156010689,-241.8966165636684,263.6071495403365,0.0115038059044572,-0.0005720836843138,158.24338740625308,2.4651720703317124,-2.811052853423444e-05,0.0001391500688112,-0.0129975764062273,0.0,-0.0038892384292166,-0.0007199486563691,6.282715841398059,-105.08708446034407,-0.098631340227179,1.2174404844223423,0.0180540120501235,3.6381823171074856,-0.0007164894052105
-105.3681484185002,0.0016045250216342,0.0,0.0114482327696533,0.0038743360529443,3.8681724287750914,-0.01123758574648,3.8702992181850018,0.1546412320407273,2036.7051575159328,-0.0018673606648807,0.0004276978844007,-0.0002088896144348,9976.221332741436,-138.65060821211165,2038.0203196072005,0.0305761689002287,1.330898642248997e-05,-140.48098584519332,0.0,3.710996938991489,-263.56594679768665,284.9428574996618,0.0113290047257373,-0.0002603239949282,164.2885727390773,2.4177320862878244,-5.270751122067407e-05,-0.0002548895693763,-0.012997996576221,0.0,-0.0041111558620185,-0.0007156121937484,6.282976417565151,-104.7523795706078,-0.1078172047767596,1.2418652906659768,0.0188905267145002,3.711054052361416,-0.0007123878854609
-105.04709785947256,0.001602176699664,0.0,0.0112734764387555,0.0040754515656647,3.936844087203916,-0.0110449615801925,3.938001171590376,0.1540602190387872,2000.857240435682,-0.0018471271687218,0.0004244636789492,3.1533399051576035e-05,9976.23388198389,-138.65077227543446,2002.114347491992,0.0290627384533391,-0.000593514274937,-143.64073206057904,0.0,3.782493456549168,-282.04176938336246,302.55865877588,0.0111629066448725,3.861855302647946e-05,165.89332519294956,2.372368680993624,-7.270409273789466e-05,-0.0006576644460501,-0.0129986367889668,0.0,-0.0042917933051128,-0.0007114435104401,3.1533399051576035e-05,-104.43879132390788,-0.1158512607539751,1.265826905119778,0.0195401042580079,3.7828207399813296,-0.0007083832854966
-104.71814646888843,0.0015661210131212,0.0,0.0111024982301549,0.0042467518386517,4.004254359071919,-0.0108467841498043,4.004472054097011,0.1534801793990577,1966.382560616829,-0.0017950444829763,0.0004153752268191,0.0002498220123441,9976.246668503294,-138.65093653137887,1967.552530422873,0.0272961858312293,-0.0011602227372976,-143.2037598672397,0.0,3.852949191955948,-297.9646211398605,317.18101880660936,0.0110016503132357,0.0003204294581479,164.0091370158578,2.328797345376215,-9.024828088893058e-05,-0.0010643832967292,-0.0129994612835027,0.0,-0.0044411972613252,-0.0007073338864603,0.0002498220123441,-104.13873458959296,-0.1223540787576774,1.2893441196709756,0.0200208639128178,3.853517464329839,-0.000704447443242
