slip,RR,FxFL,yawrate,FyFR,brake,y,x,vy,FR,FxFR,sideslipFR,gas,steeringangel,RL,signal,roll,longslipFL,ax,FyRL,sideslipRL,FyFL,vx,sideslipFL,slip1,rollrate,sideslipRR,longslipFR,az,signal,longslipRR,FxRL,FyRR,yaw,longslipRL,pitchrate,FxRR,pitch,FL,ay
0.0,15.439093248424529,-153.38496307212185,1.2269495610794006e-05,-1721.0355144194234,0.0,-138.64689145125473,9976.03410374679,0.0057885459061977,2.569257502923126,-149.2933516931758,0.0299718816918307,2.484582996713723,-0.0005242021102388,12.06975913684587,0.0,-0.0021529739854051,-0.0014763860710185,6.418329986179394,-334.6332831458352,0.0324750000104615,1701.9542327377617,0.7844558393590476,-0.0271425465458424,0.0,-0.0100340177655054,-0.0303826601407443,-0.001614956624058,-0.1443718027768371,0.0,0.8534892954630434,5388.932469272646,243.855982387086,-0.0129849401708284,0.6299691780484111,-0.1308161019306183,5160.478227261474,-0.0136205084005193,2.573803010791255,-0.0752538319088189
0.0,16.268038898599674,-153.2501439004132,-0.000209902760825,-1614.7725608440744,0.0,-138.64694510326834,9976.04230719096,0.0049959546262433,2.764128693886521,-149.07954306532517,0.0282726582127934,2.476868177301601,-0.0004727902921457,12.403154583503095,0.0,-0.0022408173707648,-0.00145967524546,6.527810709721415,-286.9923136400067,0.0305869455219886,1591.8788569020674,0.849162969207105,-0.0254911022357669,0.0,-0.0077338144668323,-0.0269496692726645,-0.0015940171742944,-0.0927446482421885,0.0,0.9671721813737472,5478.522709838308,192.7251539032436,-0.0129860151012516,0.6918578970617506,-0.1289190929025935,5239.7593805938905,-0.0149191675863734,2.7689389568099534,-0.0809767837636055
0.0,17.085441940003818,-153.23472097803446,-0.0004640973312776,-1509.747132967084,0.0,-138.64701550296675,9976.051164001665,0.0041655838004613,2.9600019343489707,-148.97734827394177,0.0265382128690297,2.4691036801849644,-0.000333850607028,12.705711091761383,0.0,-0.0023047739299128,-0.0014481224200555,6.633621400187062,-248.86036763626143,0.0287722251578372,1484.5450871463747,0.9149431323750428,-0.0238681792113987,0.0,-0.0052835433029269,-0.0236509243128128,-0.0015740614710935,-0.0395255402740561,0.0,1.08768243558628,5563.942152224442,155.899155227746,-0.0129894780656841,0.753586386645568,-0.1259547958536742,5317.413461535116,-0.0161928753859288,2.965157850431332,-0.0817778248570742
0.0,17.90126406988364,-153.28880457368444,-0.0007695435540456,-1406.702088146346,0.0,-138.64710288736526,9976.060684605103,0.0033510258417382,3.156871427953967,-148.93536561472123,0.0247912341998176,2.461340347419782,-8.773672873173754e-05,12.993620750577342,0.0,-0.0023436157793514,-0.0014392911877192,6.735182721214616,-217.4710116603886,0.0270737976113375,1380.3961915424998,0.9817556606822742,-0.0222828339171918,0.0,-0.0027254888587724,-0.0203977701605511,-0.0015558634073564,0.0167871550901744,0.0,1.215826433157589,5644.449981570811,131.85096961049925,-0.0129957541799877,0.8159645583327811,-0.122011584871472,5393.913128341022,-0.0174315255738465,3.162598965079105,-0.078775417512426
0.0023736086538472,18.70597683268605,-153.36373633904972,-0.0011204191543797,-1305.8385921075396,0.0,-138.64720706405618,9976.070879016072,0.0025797849877087,3.3547145771475577,-148.98538206151886,0.0230245616824212,2.45359537306497,0.0003439025919913,13.265886963259442,0.0,-0.0023564884009543,-0.0014327853300274,6.832383277921257,-191.2321956431641,0.0254769885913377,1280.149255723948,1.0495618265605398,-0.0207417750945535,0.0023736086538472,-0.0001059076209137,-0.0171956961328174,-0.001539464750712,0.0718434276500604,0.0,1.35086427682245,5719.532343504192,112.70840216235467,-0.0130053520465731,0.878617828913675,-0.1171462140674494,5468.847977245652,-0.0186256109915433,3.361269345311696,-0.0753052580823903
0.001583093741781,19.495766427168117,-153.43261465367428,-0.0014920940867572,-1207.36852151034,0.0,-138.647327701472,9976.081756779677,0.0018588139802416,3.5535813031546897,-149.18521103775817,0.0212688703744467,2.4458971052325813,0.0010603227045814,13.52611436087193,0.0,-0.0023431369820127,-0.0014284077542688,6.923759645104899,-168.8819525198832,0.0239264615048777,1183.5753312041006,1.118311061636633,-0.0192339007388812,0.001583093741781,0.0025073357715179,-0.0141193919110321,-0.0015263180870073,0.124820128313369,0.0,1.4923435333191897,5788.559503803814,95.46474455854286,-0.0130185925613895,0.9415284660886356,-0.1114401976885309,5540.8614620929175,-0.0197663474016338,3.561096711287316,-0.0718499082549133
0.0009251120712213,20.26890469946676,-153.52621109312463,-0.0018630342639462,-1111.726572211363,0.0,-138.64746446414128,9976.093326846516,0.0011850385350654,3.7535172969109314,-149.46214794858426,0.0195351782203724,2.438279621712034,0.0019549786449142,13.77868372401024,0.0,-0.0023040507720545,-0.0014254852313652,7.008194592062217,-149.45603373561687,0.0223755602205765,1090.769054660469,1.1879405238250282,-0.0177629688631844,0.0009251120712213,0.0050373773128931,-0.0112343688780504,-0.00151471932179,0.1746496354218161,0.0,1.6399138207665198,5850.9264090154265,79.23024289542931,-0.0130355630394493,1.0048173827314095,-0.1049830172519627,5608.840831811544,-0.0208458164890839,3.762012016686446,-0.0686999505975154
0.0003718673349166,21.024345084833456,-153.60094755367624,-0.0022080363777381,-1019.2331652262856,0.0,-138.64761706519442,9976.105597465224,0.0005495884582024,3.954515977864257,-149.819906429626,0.0178291668517343,2.430776726348092,0.0029391995023164,14.02793709129522,0.0,-0.0022404942001626,-0.0014231928793274,7.084699164779288,-135.31389823069867,0.0207793694595851,1001.4879431563954,1.2583768830693052,-0.0163389665475497,0.0003718673349166,0.0074021170891079,-0.0085970249387739,-0.001505089189034,0.2207893423919201,0.0,1.793243162819198,5905.931542766295,63.89750171233026,-0.0130561258639537,1.0686978569705905,-0.0978668515586032,5671.980914197761,-0.0218570136320925,3.9639244719419233,-0.0680354766764412
-0.0001046672897758,21.76125301866738,-153.64116356604035,-0.0024984336480389,-929.5031346686887,0.0,-138.6477853737578,9976.118576089504,-6.368616129211711e-05,4.156572228233149,-150.23953777276702,0.0161559937023189,2.423419866030392,0.0039366419819622,14.278089713948978,0.0,-0.0021545898934856,-0.0014215844465935,7.15261978728422,-124.41442547096976,0.0190911321621787,916.4292968524444,1.3295378898700012,-0.0149700686944788,6.2830806398898105,0.0095225299544306,-0.0062622875083346,-0.001496004913775,0.262096337220409,0.0,1.9519790021358312,5953.255539493444,49.68726249617747,-0.013079856776339,1.1334677835195135,-0.0901847993211784,5729.53327549416,-0.022793858228025,4.166701630900132,-0.0667433299821676
-0.0005116984915863,22.4792617773347,-153.69659423642787,-0.0027209815878557,-842.973789211159,0.0,-138.64796928753964,9976.132269315323,-0.000649100414984,4.359624791612454,-150.65597325642378,0.0145283702318506,2.416234143671684,0.0049152912228893,14.532656197185256,0.0,-0.0020490170276542,-0.0014219491565562,7.211779040720619,-114.26548284160316,0.0173241116110684,835.4728425283588,1.4013357723470643,-0.0136569174299213,6.282673608688,0.0113576284018481,-0.0042287880074222,-0.0014867580893474,0.297222915623484,0.0,2.1157457299582707,5992.796652315935,36.804804657727615,-0.0131061221880338,1.1994483050589655,-0.0820343919799594,5780.923588917798,-0.0236512216482111,4.37023188797822,-0.0646462286136559
-0.0008475121913114,23.178217909204022,-153.85624345947866,-0.0028697654392053,-759.7183826104782,0.0,-138.64816858149055,9976.146682832154,-0.0011894089590897,4.563502267887426,-151.2404234682235,0.0129500523273877,2.4092450902058933,0.0063285391918433,14.795051846412756,0.0,-0.001927214197081,-0.0014235827951068,7.260435391407455,-104.02005042276814,0.0155225161111915,760.775745892298,1.4736753349553258,-0.0125124480879571,6.282337794988274,0.0127661775357316,-0.0025093351777955,-0.0014800169779953,0.3201596990821239,0.0,2.2841721830122776,6023.279014914648,25.374010643771456,-0.0131342192496127,1.2669459213366987,-0.0735699026638386,5825.697414122659,-0.0244251704237185,4.574571138395516,-0.0601678534152365
-0.0010956909798332,23.85545622884425,-153.86148626989038,-0.0029165620171822,-680.2560728814285,0.0,-138.64838269637232,9976.161821250877,-0.0016434339197556,4.768433169440614,-151.95721755295975,0.0114368059669211,2.4025247168600097,0.0082033206090278,15.074078791418744,0.0,-0.001794428048279,-0.0014231970733143,7.293056922815624,-93.5881474503534,0.0137502633561236,693.5353235747478,1.546427321758162,-0.0114408192007773,6.282089616199753,0.0136403024990519,-0.0011631106211511,-0.0014712917254813,0.326040729965305,0.0,2.4563236016233305,6037.352569201706,15.669948373473757,-0.0131632721656968,1.33695483247024,-0.0649797922983532,5862.848827921174,-0.0251136574835887,4.779576435321043,-0.0489485582499362
-0.0012566358439156,24.50847439499823,-153.72256507432758,-0.0028481062593284,-605.4440740900267,0.0,-138.64861072713242,9976.177687650772,-0.0019922344042272,4.974293955549763,-152.5254465575033,0.0100617717244659,2.3961930822067834,0.0101501337343643,15.381098102234484,0.0,-0.0016546068016739,-0.0014204569548756,7.305699651699149,-82.96910132388527,0.0119829246570945,630.1766172678286,1.6194123755062,-0.0103766508018264,6.28192867133567,0.014224742588117,-0.0001649544849445,-0.0014605177212555,0.3272272647765798,0.0,2.630677494073748,6035.757528962616,7.9145275389641725,-0.0131921481467095,1.4115298379402998,-0.0564150633668501,5885.439137170348,-0.0257162898279421,4.984889242479296,-0.037547088306406
-0.0013436484435816,25.1426698657802,-153.58592946568945,-0.0026921795897114,-536.6450959143392,0.0,-138.64885167691142,9976.194283254685,-0.0022388918616515,5.180577577704929,-152.86123266351038,0.0088218291790311,2.390315949555468,0.0118543840588791,15.716348025226376,0.0,-0.0015104124065878,-0.0014161967749766,7.301902436518366,-72.2524707855177,0.0102285612014519,570.1708573602695,1.6924447410460317,-0.0093386678065651,6.281841658736004,0.0145342814748457,0.0006460537840322,-0.0014497395346127,0.3214776357062305,0.0,2.807953943910224,6023.5070992258325,1.7661684094265402,-0.0132198291725038,1.491222196547166,-0.0479444782519672,5892.941533210758,-0.0262337526703398,5.19016213822791,-0.0271527189837026
-0.0013734965519423,25.738769622671587,-153.27736001630183,-0.0024828530286227,-473.1762259142128,0.0,-138.64910460681344,9976.211607686915,-0.0023964611061347,5.3867931330518335,-152.87028404605277,0.0076661213972299,2.384845484996373,0.0131450619833459,16.05185495413121,0.0,-0.0013648541322473,-0.0014087981410644,7.287009628424883,-61.59298471143304,0.0085087487441103,512.1978494271125,1.7653858965081328,-0.0083008883677074,6.281811810627644,0.0145164386257837,0.0013328029643926,-0.0014362261759429,0.3103354664857992,0.0,2.9850582297023176,6003.973722868339,-3.2474885987541517,-0.0132456315554531,1.5723342354330443,-0.0395566229851339,5889.830953676594,-0.0266670955228576,5.395168273704727,-0.0183259795931141
-0.001360372521391,26.27836865988328,-153.20355800525903,-0.0022441871027626,-413.2387870420532,0.0,-138.64936868971785,9976.229659482036,-0.002478260730897,5.592545297829093,-153.03872557313267,0.0065786661052254,2.3796978559206043,0.0139321310193415,16.363714153708525,0.0,-0.0012213807882072,-0.0014051168723436,7.263686649636814,-51.14500360948341,0.0068512317769168,455.6201870494219,1.8381384922457635,-0.0072872580666071,6.281824934658196,0.0141654198212144,0.0019069232433681,-0.0014274468548255,0.2875075975078081,0.0,3.1582656936472606,5978.681021830781,-7.398337833639127,-0.0132691647229904,1.651109157883928,-0.0312936250174531,5879.104025576196,-0.0270169934410178,5.5996684852050365,-0.0104703110957882
-0.0013160309460878,26.80490962957375,-153.11839979107873,-0.0019920002245669,-357.4502831538273,0.0,-138.64964320758995,9976.24843626953,-0.0024972068040715,5.79795872383409,-153.13296728336223,0.0055935436672514,2.374830627880378,0.0141469369126571,16.692215366024307,0.0,-0.0010829612685283,-0.0013985038286618,7.232675220781707,-41.164613153295896,0.0053026158852733,401.12514193879593,1.9106146769456287,-0.0063225512689438,6.281869276233499,0.0135361957506605,0.0023688664429109,-0.001416224184239,0.258297257127252,0.0,3.33314938340957,5948.290967577109,-10.792879975963295,-0.0132902249128326,1.7334855627289445,-0.0233441926481747,5862.09684610984,-0.0272859156856566,5.803845172833018,-0.0051905064108701
-0.001248116220512,27.32131740272121,-153.07121916004692,-0.001734619033962,-305.74440199674035,0.0,-138.64992753661963,9976.2679349097,-0.0024615428487567,6.002974790298233,-153.20683453723908,0.0046823959910259,2.370215865232613,0.0137365545752154,17.039698948655115,0.0,-0.0009528128662773,-0.0013921601288034,7.191850370722777,-31.90336049271609,0.0039106510385266,349.59916037950296,1.982735462446921,-0.0054310022699117,6.281937190959074,0.012525805922069,0.0026871584909061,-0.0014067091371265,0.2182240738241274,0.0,3.5097413772208665,5910.209352162665,-13.41891001443693,-0.0133087362801352,1.8199337328500091,-0.01583222161574,5839.472506014818,-0.0274776409503849,6.007715983454534,0.0006518431523911
-0.0011613873537401,27.824867285533628,-152.7162994870962,-0.0014629834875081,-257.951090304585,0.0,-138.65022108211653,9976.288151402125,-0.0023758689864193,6.2070870061869785,-153.00546917951397,0.0038743917302311,2.3658852272006907,0.0126251953140731,17.41245879270855,0.0,-0.0008345307325442,-0.001378374574174,7.140056548536631,-23.471149888846995,0.0026397159888981,301.2245336872186,2.054399450999095,-0.0045770086813633,6.282023919825846,0.0112399158373372,0.0028293012394726,-0.0013916900841131,0.1656686276527613,0.0,3.463143115124465,5861.22525996806,-15.133588716508635,-0.0133246001230664,1.7824875057741512,-0.0088472506866101,5809.940966167327,-0.0275970640279524,6.210694591579913,0.0070254541062454
-0.0010664675249879,28.31785795836021,-152.44195429440836,-0.0011945710628766,-215.43816206806977,0.0,-138.65052334576856,9976.30908064233,-0.002258831073873,6.41037846052842,-152.68401991583264,0.003181622568646,2.3618915308865285,0.0107592466235737,17.811266919973697,0.0,-0.0007298334042757,-0.001373604412236,7.076251265706997,-15.830271959935022,0.0014766820985716,254.43865438861616,2.125485529861514,-0.0037434569514744,6.282118839654598,0.0098162693213394,0.0028380931676675,-0.001382296275493,0.113370678132868,0.0,3.388960451540908,5806.170235734849,-15.894649435715795,-0.0133377351014544,1.7516639636125948,-0.0024347027351697,5768.52713682783,-0.0276498022616872,6.412883575764179,0.0101515200015782
-0.0009733134769368,28.80779252647422,-152.2790835390118,-0.0009616671820913,-176.9405317934373,0.0,-138.65083402421973,9976.330716434522,-0.002130837710141,6.612560529177612,-152.36909519638235,0.002526702281786,2.358211923097264,0.0083555035592101,18.22930462125819,0.0,-0.0006401964668472,-0.0013664347624993,7.005850865182028,-8.949962324169121,0.0004224666792555,210.23587279352796,2.1959000141253364,-0.0029973083571783,6.282211993702649,0.0082470586924734,0.0027976576125478,-0.0013731938906737,0.0583301685703236,0.0,3.3203686627129043,5749.088512648871,-16.00924222189228,-0.0133483628449448,1.7264374138486045,0.003410835962498,5718.65616479098,-0.0276415267044164,6.614259704021428,0.0118301606142877
-0.0008826600297623,29.30002022316596,-152.0451948788334,-0.0007743370493377,-140.79146892396315,0.0,-138.651152916028,9976.353051925857,-0.0019942298941846,6.813527540155283,-151.98330627616622,0.001905390712465,2.354760841267536,0.0057239859823832,18.66046139706768,0.0,-0.0005668233687363,-0.0013568944980239,6.933029193739471,-2.861110967105133,-0.0005040992452685,169.97538074027057,2.2655970780942565,-0.0023362928284636,6.282302647149824,0.0065839829228634,0.0027344003676751,-0.0013619093284169,0.0017721059752665,0.0,3.257606585506301,5692.149085712189,-15.765400346230196,-0.0133569118904797,1.705523774857449,0.0086769955415511,5664.697930225055,-0.0275779708901457,6.814727810908748,0.0137038588028774
-0.0007917298196328,29.797802929371123,-151.80702404278003,-0.0006301091305318,-106.88564550197964,0.0,-138.65147978409712,9976.376080007056,-0.0018433444401225,7.013266996275448,-151.59838863323262,0.0013340613568617,2.3514512620858774,0.003029387089554,19.100676664619307,0.0,-0.0005102831621489,-0.0013477520102173,6.860073588482993,2.382572768812829,-0.0012899109748131,133.4637665724577,2.3345637495269504,-0.001737932727154,6.2823935773599535,0.0048935176268561,0.0026550948149331,-0.0013524990289885,-0.0547129785424692,0.0,3.200746466064209,5636.470981052896,-15.323909519325168,-0.0133638278158084,1.6880356569510222,0.0133527519441963,5609.310144951591,-0.0274649946549974,7.014232075254581,0.0158325092662811
-0.0006998639281903,30.30324482660605,-151.59956533498493,-0.0005264106581287,-75.58673852220484,0.0,-138.651814358865,9976.399793551824,-0.0016768278186645,7.211842600784012,-151.25061079461346,0.0008214356374436,2.348218868957717,0.000338178450988,19.54712840560485,0.0,-0.0004705389563518,-0.0013392316265887,6.788265689118367,6.754678717547913,-0.0019321390798149,100.0432079664145,2.402805740869836,-0.0011873997398559,6.282485443251396,0.0032295454743155,0.0025616557969158,-0.0013440195389795,-0.1098575004180975,0.0,3.149656664477523,5582.728100334793,-14.761241107537574,-0.0133695251890504,1.673308921976747,0.0174353471558256,5553.857513519176,-0.0273085248168634,7.212769245494186,0.0176529162271503
