ax,roll,pitchrate,vy,rollrate,y,brake,steeringangel,longslipFL,sideslipRL,RL,FyRL,FxRR,gas,ay,slip1,FyFL,az,FxFL,longslipRR,FxFR,x,pitch,FxRL,FL,sideslipRR,yawrate,signal,RR,vx,longslipRL,sideslipFR,yaw,FyFR,FR,FyRR,sideslipFL,longslipFR,slip,signal
3.4798110040540458,-0.0005116427631163,-0.0669030502943596,0.0002746639813165,-0.0002368957274616,-138.6471873123361,0.0,-2.462741473715956e-05,-0.0009384205204254,0.0305578319539191,1.6013155590375066,-2836.698581292901,2881.709467915742,0.0852774126845393,-0.0660167255823484,0.0,1860.649185759445,0.0955784229727983,-114.71298446369904,0.0195444610356979,-114.17571673117236,9975.996150701689,-0.0046555346282281,2884.9000500774937,1.1103310392146006,-0.0304403081021877,9.565315469671728e-05,0.0,1.60413820489665,0.3390247579004784,0.0195031721935604,0.0280149222679578,-0.0130173431108244,-1915.4410094748707,1.1096295199547268,2788.1482567526714,-0.0265205857002242,-0.0009745750783218,0.0,0.0
3.330273138424548,-0.0005071087534462,-0.0628489336965729,-0.0004092579443885,0.0009994735348216,-138.6472349593444,0.0,-1.9457902167427596e-05,-0.0009015414048854,0.0283327223733191,1.6212174879207415,-2750.3080473891223,2757.906565608768,0.0877940415110571,-0.0654334427699123,0.0,1766.2257964383632,0.0880300580528127,-111.76222574286166,0.0180368174816289,-110.94899255075488,9975.99972981683,-0.0053032804672253,2751.450637988048,1.207786139247682,-0.0281969464933206,7.790038679214086e-05,0.0,1.628862322416209,0.3731899211103824,0.0177894253940484,0.0257512727924926,-0.0130165373532534,-1816.5542996135096,1.2077508552688276,2704.768254416402,-0.024672818178247,-0.000921799888711,0.0,0.0
3.154768983484498,-0.000490721671914,-0.0577696299749926,-0.0010134816560584,0.0021464114881915,-138.64729337016576,0.0,-5.000732846938627e-06,-0.0008520963156038,0.0255453113802854,1.650951355680386,-2585.1517671773013,2608.8793048342245,0.089800379436555,-0.0577334572397072,0.0,1641.556197148741,0.0829935263318205,-108.29888386349116,0.0160481162377201,-107.65220161465386,9976.003642071431,-0.0059045448923083,2606.973354524886,1.2991276870652015,-0.025389232932891,7.18286272531903e-05,0.0,1.6529625807967212,0.4057937683813398,0.0158949255251239,0.0232865305601382,-0.0130157694917876,-1686.6755066475544,1.2995590246899758,2546.5883700228355,-0.0223164315627823,-0.0008659989554588,0.0,0.0
3.013430171898115,-0.0004635979574876,-0.0520292274880752,-0.0015567288074355,0.0031526633477987,-138.64736157555686,0.0,2.131160679494403e-05,-0.000818347995581,0.0225184954787856,1.6998567637653073,-2364.226091937403,2491.0985711409985,0.0919229986000682,-0.051648211877996,0.0,1497.9738408834503,0.0714694032595148,-105.65379491250935,0.0147533778967647,-105.14804605143011,9976.007870629168,-0.0064510419866234,2489.62765780836,1.383866217776505,-0.0223716908656516,6.362789625894275e-05,0.0,1.6991322496694967,0.4367095101898793,0.01464154547324,0.0206313198547497,-0.0130150993348199,-1538.2102588293296,1.3846096900153482,2328.780385863164,-0.0198678659107317,-0.000829640283861,0.0,0.0
2.875396737883334,-0.0004271472999685,-0.0459752338856791,-0.0020289241229903,0.0040300793866206,-138.64743876536193,0.0,6.055820467749378e-05,-0.0007824255419172,0.0194959706876577,1.7503148136995796,-2108.872799913229,2378.514759580135,0.093651290155609,-0.0435830467571482,0.0,1345.5693115064105,0.0611548926399738,-103.55324096636998,0.0135840650909257,-103.11245438886448,9976.012400523412,-0.0069381958045733,2376.6827466268246,1.4639232409390448,-0.01936599807252,5.730484290590113e-05,0.0,1.7476327850005269,0.4662340044311266,0.0134913776277872,0.0179801114068487,-0.0130145000405971,-1379.4218017584262,1.4649759295465905,2079.2058549553344,-0.0173859033705907,-0.0007900564146615,0.0,0.0
2.7500489397029337,-0.0003826468721463,-0.0398392042576597,-0.0024275357718765,0.0047717949852614,-138.6475239987704,0.0,0.0001134625451558,-0.0007607087668422,0.0166132846606329,1.8061881170890204,-1841.8914996473889,2277.512948346668,0.0952109783242045,-0.0370897465645632,0.0,1189.101317855146,0.0510514261104638,-102.4370263134994,0.0126930204115857,-102.1197156063544,9976.01721803696,-0.0073641837312767,2276.1099905590822,1.5398011997973262,-0.0164840163201987,5.0922119874391614e-05,0.0,1.8016903683417709,0.4944180694695592,0.0126222319199029,0.0153992803171025,-0.0130139638220432,-1217.618590728625,1.5411114477555732,1816.717941861352,-0.0149525417647219,-0.0007657965125978,0.0,0.0
2.650181592005372,-0.000331510085713,-0.0338174796716528,-0.0027565602819311,0.0053733489833056,-138.64761641918952,0.0,0.0001799174606797,-0.0007419409826091,0.0139149953132214,1.8581740839208385,-1577.1794986020566,2198.0601770417848,0.0964428474358751,-0.0296901295961184,0.0,1034.1235833758285,0.0420454544341733,-101.23749451898006,0.0120603948352977,-101.04417623534326,9976.022310693525,-0.0077292825279002,2195.8925476111144,1.6124362028561805,-0.0138126411963961,4.631114156340877e-05,0.0,1.853228061731372,0.5214529462597544,0.0119978665016173,0.012939560364122,-0.0130134881418405,-1056.6225088815672,1.613929585428684,1556.875086808751,-0.0126378589985856,-0.0007457069827359,0.0,0.0
2.5382592257056267,-0.0002750827719648,-0.0280315952830852,-0.0030123426122656,0.0058428068425111,-138.6477151647106,0.0,0.0002587089667959,-0.0007187009838165,0.0114542078125988,1.91016793619792,-1325.138583906376,2108.3277171870823,0.0974682936272383,-0.0228176923941009,0.0,883.4769194521979,0.0350608370178342,-100.0121286283316,0.0114455391483064,-99.91909878396396,9976.027667850494,-0.0080354149076999,2107.2582261566977,1.682245465799871,-0.0113725650771828,4.302148304839587e-05,0.0,1.9037710598837931,0.5474183954274066,0.011404556504149,0.0106562537476209,-0.0130130399019518,-900.7090787784446,1.6839044249033464,1309.9654506267482,-0.0104591064187464,-0.0007207031278596,0.0,0.0
2.440878827765254,-0.0002147121563523,-0.0225576714430135,-0.0032002177860357,0.0061761108287203,-138.6478193917046,0.0,0.0003483487352825,-0.0007037995680433,0.0092352601308957,1.964597371009817,-1092.1311558024822,2031.3798868845213,0.0984161897020141,-0.0159592614097351,0.0,739.8483918887788,0.029932939459928,-99.37384005619997,0.0109476542623241,-99.41159061367826,9976.033278699984,-0.008285339806228,2030.8089084938745,1.749184015730172,-0.0091843683753212,4.02510146500784e-05,0.0,1.9569841504282384,0.5723440904611231,0.0109284114783784,0.0085498058891905,-0.0130126249031384,-751.7025127897964,1.7509550528760798,1081.556846107728,-0.0084582557780733,-0.0007047329076771,0.0,0.0
2.3433250804621872,-0.000151724230304,-0.0174359711749249,-0.0033205813231567,0.0063800173358223,-138.6479282970497,0.0,0.0004463113042199,-0.0006909750229485,0.0072591787836087,2.0190539702285486,-880.7131356652957,1954.4338569104707,0.0992708116204772,-0.0091726799372476,0.0,605.0459308632094,0.0266300929898743,-98.67996234743512,0.0104863555051102,-98.84045248705898,9976.039133357555,-0.0084824547564128,1954.1284085674183,1.8136767486778247,-0.0072448300822933,3.906246219831726e-05,0.0,2.010537093851232,0.5962951334133273,0.0104849896940502,0.0066394285756396,-0.0130122291781278,-611.6455052899092,1.8155227212477645,874.7660194129074,-0.0066304922911822,-0.0006912275653814,0.0,0.0
2.25271891035378,-8.739044200785258e-05,-0.0126815731298104,-0.0033760018938172,0.0064586599177951,-138.6480410911855,0.0,0.0005496366736637,-0.0006805621477027,0.0055174806504088,2.073976309526071,-692.2089943499769,1882.9624922518665,0.1001054256814968,-0.0028554615652031,0.0,479.8449582468052,0.0233695956853036,-98.07411596920232,0.010106241352012,-98.3448446744252,9976.04522213806,-0.0086303508053011,1882.887742590051,1.8758094537502517,-0.005539551662574,3.821976839907983e-05,0.0,2.0648311584337917,0.6192909270261125,0.0101203631397671,0.0049194492753209,-0.0130118432920317,-481.57781542294657,1.87769614500196,690.6862259980285,-0.0049805139205438,-0.0006802426826442,0.0,0.0
2.1687073247710367,-2.292787668728196e-05,-0.0083143673974864,-0.0033704101419972,0.006419040300785,-138.64815702813593,0.0,0.0006550243954289,-0.0006711663715339,0.003995503545127,2.128340201387337,-526.2557625580852,1816.850943193111,0.1008422527672543,0.0030889953304145,0.0,365.0005234544592,0.0207229478914391,-97.58030199093866,0.0097661863971371,-97.95430974820664,9976.05153593862,-0.0087328232205535,1817.0024266660496,1.9358905029730336,-0.0040557832450751,3.783448488855509e-05,0.0,2.118806111302634,0.6414101918613874,0.0097943271273272,0.0033879602872208,-0.013011463705582,-362.1264462746951,1.93778665255158,528.8584802557999,-0.0035079465636849,-0.0006703364534874,0.0,0.0
2.0909271982935462,4.053037483235764e-05,-0.0043405854453354,-0.0033079627917038,0.0062702528498018,-138.64827541081394,0.0,0.0007592140597102,-0.0006631623225572,0.0026770516300038,2.1819915187042547,-381.8136044819258,1755.766615480285,0.1014711385601687,0.0085766157675238,0.0,260.76176925493786,0.0182774793975368,-97.18610038528064,0.0094645538437231,-97.6523219028818,9976.058066365802,-0.0087937868303996,1756.132444301239,1.9941284232730216,-0.0027758873894374,3.786361696802564e-05,0.0,2.172290329960556,0.6627181999695207,0.0095054028514275,0.0020381882577472,-0.0130110853711941,-253.6823682503664,1.9960050050220013,388.2503775958726,-0.0022048685533861,-0.000661905029888,0.0,0.0
2.019327124275037,0.0001018220147902,-0.0007737019110287,-0.0031922216000157,0.0059875152147701,-138.64839559278974,0.0,0.0008588067504186,-0.0006569435066481,0.0015745736722137,2.234455876645216,-258.1466690278934,1699.4291839972143,0.1019914970868463,0.0135115065608634,0.0,167.48220293669334,0.0114070874023873,-96.90338708802985,0.009190400765471,-97.44783112349008,9976.064805660004,-0.0088172237047121,1700.3898510954996,2.050733932145516,-0.0017059200675412,3.86838545211691e-05,0.0,2.225022903306409,0.6832768035144897,0.0092483713301839,0.0008423395586348,-0.0130107045998715,-155.9747203957327,2.0525575258588424,267.94414572258955,-0.0010796643461615,-0.000655271289117,0.0,0.0
1.9525437373720576,0.0001594829329509,0.0023782467818318,-0.0030178197572274,0.0055750292939629,-138.64851692606334,0.0,0.0009496904772153,-0.000651392864672,0.000660156272066,2.2855816831216185,-154.9787010290774,1647.2105728291,0.1024136556410284,0.0207959825312636,0.0,85.40678738377017,0.0032610306765404,-96.63031704990196,0.0089466634243159,-97.27617633537687,9976.071746649975,-0.0088072823987443,1648.2220950147582,2.1059053614785253,-0.0008564117806815,4.689227883732382e-05,0.0,2.276975269096522,0.703140018099219,0.0090189982251348,-0.0001909487155249,-0.0130102786472092,-68.2822563438541,2.107659486039557,168.63452288767758,-0.0001019604425617,-0.0006499215431822,0.0,0.0
1.8901633876062152,0.0002127914677964,0.0051165777866892,-0.0027860484561659,0.0051242509071045,-138.64863872325876,0.0,0.0010269076637725,-0.0006465476255646,-7.307334558938854e-05,2.3358081918123728,-70.17344121996938,1598.7964294631197,0.1027471271187549,0.0255783721583218,0.0,11.812975393438515,-0.0047788890531935,-96.43578398055864,0.0087223796370594,-97.11500262517264,9976.078882670105,-0.0087681094984897,1599.7237317732624,2.15980215869125,-0.0001785573927283,5.060087347838107e-05,0.0,2.327468923239789,0.7223571684098979,0.0088063604476924,-0.0010359178013933,-0.0130097753702379,7.41635067929398,2.16148413132069,88.81757933204389,0.0007783741400583,-0.0006445388889356,0.0,0.0
1.8317922093437613,0.0002612854853532,0.0074707135859611,-0.0025190239028412,0.004614899054874,-138.64876044625572,0.0,0.0010868770503601,-0.0006423540869981,-0.0006660985500708,2.385150026798807,-1.9386318742641635,1553.297485652205,0.1030064935756393,0.0276734697820144,0.0,-52.60030528397815,-0.012955182145554,-96.24604986995716,0.0085158843217659,-96.9472516871758,9976.08620751206,-0.0087036904164053,1554.340650932618,2.212540235152182,0.0004097327181026,4.015553940824248e-05,0.0,2.376996713236625,0.7409698399246948,0.0086069468134001,-0.0017815665090338,-0.0130093209908853,73.01063044599256,2.214059447900043,23.19091144458384,0.0015022500962182,-0.000640265933069,0.0,0.0
1.7770998210915456,0.0003043730340704,0.0094693446490388,-0.0022282987260965,0.0040540915612427,-138.6488817449793,0.0,0.0011243474569853,-0.0006381364545403,-0.001161526412996,2.433433888490488,53.511710654982735,1510.6961991465482,0.1031986933012318,0.0300143386814689,0.0,-107.57546808237612,-0.0217558632126093,-96.04315603327242,0.0083224408727612,-96.79419920494216,9976.09371536298,-0.0086177133672411,1511.8709603239677,2.2641737197422764,0.0008976963649479,3.073993859149201e-05,0.0,2.425676805670483,0.7590176020252519,0.0084175927295781,-0.0024193914007704,-0.0130089765510882,130.2693286828161,2.26550696820774,-31.32300992692229,0.0021137852425496,-0.0006363929504383,0.0,0.0
1.7282556759634031,0.0003417863652925,0.0111468897785373,-0.0019196137732743,0.0034846154189592,-138.64900233861485,0.0,0.0011338000939108,-0.0006350063732059,-0.0015513080796733,2.480880221353793,98.14731164294408,1472.517351245251,0.1033200914544532,0.0310867669925371,0.0,-155.6681153598584,-0.0319824143748536,-95.86188057526796,0.0081574626668422,-96.63885154296712,9976.101400805568,-0.0085135342282543,1473.8174170049413,2.314728482504439,0.001295953071616,2.972192275999117e-05,0.0,2.4737143191743987,0.776542994359175,0.0082562787060015,-0.0029709820054935,-0.013008682541179,180.1978821832743,2.315951502187845,-76.07978449786839,0.0026655164642656,-0.0006332749724096,0.0,0.0
1.6822163973360094,0.0003734365906118,0.0125270636851313,-0.0016070027187828,0.002897755269215,-138.64912205596625,0.0,0.0011121915283136,-0.0006318618689122,-0.0018571263764008,2.527041426336974,133.26615409480794,1436.6347205615853,0.1033485458805542,0.0309976327862746,0.0,-198.14031009113023,-0.0414982713534934,-95.70805950558258,0.0079921967918059,-96.42367801608108,9976.109258937304,-0.008394249011817,1438.0381245188155,2.364356174063379,0.0015902068127482,3.383061225820164e-05,0.0,2.520679178145,0.7935984198560522,0.0080916179494256,-0.0034103926792048,-0.0130083617021979,222.3892158852958,2.365485654708728,-111.50220310282803,0.0031448476608581,-0.0006296129790209,0.0,0.0
1.6391156137003482,0.0003990064944881,0.0136514054852453,-0.0012982798733212,0.0022750361841384,-138.64924085405173,0.0,0.0010605146077748,-0.0006285732774892,-0.0020884297951366,2.572104866838211,160.58955689706968,1402.8748657360793,0.1033199063552193,0.031188498560228,0.0,-235.3983037638605,-0.0512210019088004,-95.5175749884779,0.0078363489927351,-96.1801357317862,9976.117285210395,-0.0082625947664215,1404.2948660904124,2.4131332346521464,0.00179052076058,2.8606583979679355e-05,0.0,2.5666796591587824,0.8102097326230813,0.0079342427709193,-0.0037946180881516,-0.0130080398163097,258.09394476647293,2.414053016978752,-137.56319608074452,0.0035514369260773,-0.000626482792815,0.0,0.0
1.5982798868309671,0.0004182975348832,0.0145471819298607,-0.0009878683225851,0.0016470707219992,-138.64935868908506,0.0,0.0009823781481414,-0.0006255904735033,-0.0022264179249873,2.6161249127615287,180.03452439691404,1370.8375829473216,0.1032485752588709,0.0312329334283421,0.0,-266.19972309946354,-0.0597212474041522,-95.28862989087663,0.0076868130483867,-95.94961755400416,9976.125475333822,-0.0081209767108937,1372.2469615264388,2.461041126824647,0.0019360159397024,1.3011714778375246e-05,0.0,2.6116409972774592,0.8264016603890374,0.007782430373885,-0.0041164041215323,-0.0130078366935126,288.76947559207827,2.461685945187304,-156.26790925785224,0.0038591591773753,-0.0006236318167765,0.0,0.0
1.5594957451700964,0.0004313600555016,0.0152418743974119,-0.000675827541422,0.0010292736502616,-138.64947548228756,0.0,0.000878699365831,-0.0006226079386276,-0.0022963304724347,2.6591120313317367,192.1326084401992,1340.3390228904525,0.103143279629994,0.0309762180393139,0.0,-291.1240449628903,-0.0672502729041386,-95.0407353064,0.007542119134633,-95.72902085481904,9976.133825244544,-0.0079715291839649,1341.7350278478357,2.508063755343918,0.0020220685430844,-2.977307523547146e-07,0.0,2.6555746921715104,0.8421962077213904,0.0076343617205197,-0.0043636304482545,-0.0130077846177117,314.0919069211208,2.5084526602118973,-169.06841354950524,0.0041085164358672,-0.0006208182108934,0.0,0.0
1.5226151360132412,0.0004383259065067,0.015760942306424,-0.0003682044130818,0.0004274063604671,-138.64959120166128,0.0,0.0007492618622836,-0.0006197207383749,-0.0023175581420584,2.7010950271105734,198.53012487100463,1311.2747263329593,0.1030099252309501,0.0304836037961701,0.0,-311.6365668594281,-0.0737184764721501,-94.79944475027558,0.0074019393210935,-95.49731664653328,9976.142331084562,-0.0078161203058571,1312.6405920366317,2.5542111370194123,0.0020486945719856,-8.954888463625695e-06,0.0,2.698521748475041,0.8576132032840746,0.007489771872865,-0.0045564785971717,-0.0130078374268827,334.3889690079422,2.5543882666114737,-176.23681498468122,0.004315174774999,-0.0006179717491159,0.0,0.0
1.4874781029482542,0.0004394013779688,0.0161265472335411,-6.854396842028206e-05,-0.0001499167089433,-138.64970586476625,0.0,0.0005958586743313,-0.0006168883572961,-0.0022906370303799,2.7421249522984428,200.18330715081703,1283.5322963478372,0.102852759161981,0.0295437801127903,0.0,-328.6461462663841,-0.0790116607244539,-94.56821935335854,0.0072660644434921,-95.25205586212492,9976.150989182712,-0.0076563818024061,1284.8452276153428,2.5995135328460908,0.0020329223687164,-1.6499487980382464e-05,0.0,2.740512389108656,0.8726707448549984,0.0073486006540966,-0.0047099809223566,-0.0130079685366964,350.6602161705489,2.5995014814650808,-178.60179798953496,0.0044850487860821,-0.0006151706256667,0.0,0.0
1.4539430707715058,0.0004348678857156,0.0163580246077449,0.0002189005190847,-0.0006967253614209,-138.64981952786155,0.0,0.0004212062712995,-0.0006140944335273,-0.0022225915605861,2.782255607613741,197.67142939285765,1257.0082595742676,0.1026750683890019,0.028050354142195,0.0,-342.79169156293545,-0.0830988046257765,-94.34332889119436,0.0071342936360906,-95.00098014031164,9976.159796038666,-0.0074937399063843,1258.2524137151283,2.6439945042381177,0.0019833811575286,-2.3877263195056287e-05,0.0,2.781577636853826,0.8873854475959239,0.0072108081226438,-0.004830114823122,-0.0130081743761929,363.68143886578974,2.6438032439790016,-177.19261113538548,0.0046242986946653,-0.0006125383300304,0.0,0.0
1.4218847264355703,0.0004250553200607,0.0164724922483806,0.0004893959119875,-0.0012083644176208,-138.64993229713582,0.0,0.0002278826458085,-0.0006113837805339,-0.0021235649676621,2.8215350540552566,191.76292732188492,1231.609968763244,0.1024794843536033,0.0261987124555285,0.0,-354.53801295314696,-0.0860085268547933,-94.12328619683625,0.0070063605573456,-94.74608226588204,9976.168748309175,-0.0073294401246782,1232.7720832760738,2.6876714348664024,0.0019037861591637,-3.091864775165945e-05,0.0,2.8217521546474287,0.9017726516188684,0.0070762601702399,-0.0049218026594151,-0.0130084520305158,373.99053168072805,2.6873120785514715,-172.66147942352768,0.0047370809708567,-0.0006099363933025,0.0,0.0
1.391188058927068,0.0004103465386301,0.0164852712298554,0.0007397301613445,-0.0016791191760367,-138.65004431992858,0.0,1.8655191974372776e-05,-0.0006087551096268,-0.0019992083672803,2.860010492366577,183.14657518556243,1207.2531760167374,0.1022683227838816,0.02406894093341,0.0,-364.2296502652065,-0.0878021805786747,-93.91000006983212,0.0068820636059402,-94.48875132420996,9976.177842796053,-0.0071645669234962,1208.320613543685,2.730561522706837,0.0018006666555043,-3.799709990174729e-05,0.0,2.8610706192553117,0.9158464998734036,0.0069448832875033,-0.0049892516261199,-0.0130087999440481,381.9950433690003,2.7300437328232885,-165.56423959669368,0.0048268759004266,-0.0006073707527146,0.0,0.0
1.36173323322191,0.0003911791595487,0.0164101367566526,0.000967356170218,-0.002103962535524,-138.65015577306391,0.0,-0.0002033792346738,-0.0006061446891288,-0.0018542454779697,2.897726500041576,172.3390707015661,1183.8465822462426,0.102043786955295,0.0216653004161757,0.0,-372.1387085161791,-0.0885524553985912,-93.7004340584452,0.0067623552187697,-94.23038556244984,9976.18707643484,-0.0070000602461975,1184.8072901088449,2.772680844609176,0.0016799269177426,-4.525613452388025e-05,0.0,2.8995809553903613,0.929619971676498,0.0068166096631431,-0.005035946142255,-0.0130092198014243,388.0412183016038,2.772013656913304,-156.46691994912095,0.0048965853322734,-0.0006048487259279,0.0,0.0
1.331849560825806,0.0003680322899517,0.0162626240629501,0.0011700172765174,-0.002479528011221,-138.65026685906474,0.0,-0.0004350199971412,-0.0006032169383626,-0.0016946257501562,2.9345797537499605,159.8279149246223,1160.035626504074,0.1018165376897352,0.0190749198642019,0.0,-378.5006017960423,-0.0881941811810978,-93.46337875163424,0.0066346481275309,-93.94127726205056,9976.196446268516,-0.0068367186518232,1160.8823828641102,2.814026590881379,0.0015456147951902,-5.233969651145601e-05,0.0,2.937140019388509,0.943099740021529,0.0066815013114889,-0.0050653317842225,-0.0130097115364738,392.4207451374162,2.813222044449113,-145.83574994055851,0.0049494605538588,-0.0006020262093553,0.0,0.0
